,Hugo_Symbol,Entrez_Gene_Id,normality,p,stat,expressed,fdr_hypothesis,fdr,corrected
14113,SART1,9092,NOT,0.0710490521933624,412.0,False,False,0.08970053180153002,False
14114,PLK1,5347,NOT,8.031090907046913e-10,1.0,True,True,1.093136886055739e-08,False
14115,RPL6,6128,NOT,0.00016994593196152202,248.0,True,True,0.0003081897936841584,False
14116,ZNF787,126208,NOT,0.0028898817115316027,313.0,True,True,0.004421068594288739,False
14117,SPTB,6710,NOT,0.0065797443261267725,356.0,True,True,0.009608206528642433,False
14118,RAP1B,5908,NORMAL,4.2525537003056026e-05,201.0,True,True,8.420777759374058e-05,False
14119,LANCL1,10314,NORMAL,0.07569771403791169,453.5,False,False,0.09525626529756151,False
14120,XRCC5,7520,NORMAL,4.212276530435414e-06,150.0,True,True,9.833388792334025e-06,False
14121,GPR180,160897,NOT,2.6371276599489036e-05,190.0,True,True,5.390649665793079e-05,False
14122,CYP26A1,1592,NORMAL,7.160522709164976e-07,124.0,True,True,1.908036862576353e-06,False
14123,ZNF326,284695,NOT,1.5581270819808626e-08,44.0,True,True,6.637890343087398e-08,False
14124,PPM1B,5495,NOT,0.10799495507295948,471.0,False,False,0.13245387638518813,False
14125,ZNF230,7773,NORMAL,0.048320602895816196,414.0,True,False,0.06256885504052309,True
14126,SNTN,132203,NOT,6.992792915521651e-08,79.0,True,True,2.374223616659523e-07,False
14127,DYDC1,143241,NOT,4.603853242237438e-06,131.0,True,True,1.068398236964693e-05,False
14128,ZKSCAN1,7586,NOT,7.002871082544616e-06,172.0,True,True,1.572937172681813e-05,False
14129,C20orf85,128602,NOT,7.594232566631722e-08,72.0,True,True,2.564816570646393e-07,False
14130,C12orf42,374470,NORMAL,0.002514869129232267,324.5,True,True,0.0038789610899542335,False
14131,NXPH3,11248,NOT,1.1548334686261787e-09,7.0,True,True,1.093136886055739e-08,False
14132,STUB1,10273,NOT,0.19595700681589312,482.5,False,False,0.23003243359231812,False
14133,SGPL1,8879,NORMAL,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
14134,RNF103-CHMP3,7844,NOT,0.03749971565959912,422.0,True,True,0.049300425267851965,False
14135,SLC25A47,283600,NORMAL,0.15394762446058163,449.0,False,False,0.184108356701734,False
14136,SLC52A1,55065,NOT,3.242413897703721e-05,207.0,True,True,6.529047684209323e-05,False
14137,SERP2,387923,NORMAL,1.7742215632018938e-08,54.0,True,True,7.318452126149168e-08,False
14138,LGALS7,3963,NOT,6.465613206262065e-09,29.0,True,True,3.3261902363959846e-08,False
14139,SMARCA2,6595,NORMAL,5.836857988721509e-06,168.0,True,True,1.3272570982646316e-05,False
14140,LRRC26,389816,NOT,0.0032181051689243404,256.5,True,True,0.004882554610325661,False
14141,RHBDL3,162494,NOT,0.00023075330864934335,256.0,True,True,0.00041112452629098666,False
14142,NXPH4,11247,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
14143,PCDHGA8,5098,NOT,3.108211060522182e-05,206.0,True,True,6.277837726004992e-05,False
14144,FAM186B,84070,NOT,8.363634838948295e-05,230.0,True,True,0.00015920622622321055,False
14145,NECAP2,55707,NOT,1.5129202138873068e-09,5.0,True,True,1.2173123751701548e-08,False
14146,DUSP12,11266,NORMAL,2.3103200062738022e-05,187.0,True,True,4.759215133362739e-05,False
14147,RIPK3,11035,NORMAL,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
14148,EEF1E1,9521,NORMAL,0.00014553617089860732,244.0,True,True,0.0002666105357660065,False
14149,PLA2G12B,84647,NORMAL,8.031090907046913e-10,1.0,True,True,1.093136886055739e-08,False
14150,POLD4,57804,NORMAL,3.5275103141639696e-05,209.0,True,True,7.069343466030461e-05,False
14151,FAM71F2,346653,NOT,0.08313770889364551,458.0,False,False,0.10376446218753892,False
14152,UCN3,114131,NORMAL,1.0161370133858669e-07,86.0,True,True,3.304491032026606e-07,False
14153,RIPK2,8767,NORMAL,0.006390311764810927,355.0,True,True,0.009346595185598914,False
14154,UPK1B,7348,NOT,2.1736244357433977e-07,100.5,True,True,6.513332545961353e-07,False
14155,NDE1,54820,NOT,8.53422673646545e-10,2.0,True,True,1.093136886055739e-08,False
14156,ZNF276,92822,NORMAL,0.08662850412550041,460.0,False,False,0.10789527099985721,False
14157,METTL12,692158,NOT,9.062759682479183e-05,232.0,True,True,0.00017151530840800602,False
14158,CYP26C1,340665,NORMAL,0.8349321831694094,394.5,False,False,0.8545800329004888,False
14159,CACNA1D,776,NORMAL,8.031090907046913e-10,1.0,True,True,1.093136886055739e-08,False
14160,MC4R,4160,NOT,0.00841432424290262,315.0,True,True,0.012126257720542485,False
14161,KATNB1,10300,NORMAL,0.10382687040086713,469.0,False,False,0.12774084368456518,False
14162,OSGIN1,29948,NORMAL,0.4202147293438653,554.0,False,False,0.4623405801805791,False
14163,FLNB,2317,NOT,0.10382687040086713,469.0,False,False,0.12774084368456518,False
14164,CCDC28B,79140,NOT,0.0014689163506685506,308.0,True,True,0.0023370353617424215,False
14165,CLTCL1,8218,NORMAL,6.626694610360077e-08,78.0,True,True,2.2646122530953575e-07,False
14166,NFIA,4774,NOT,0.0025662001669494385,294.0,True,True,0.00395107913405094,False
14167,HNRNPA2B1,3181,NOT,2.9937649854285763e-09,23.0,True,True,1.8583287863197503e-08,False
14168,PPP4R1,9989,NOT,0.1713894004687968,475.0,False,False,0.2032506276583006,False
14169,SAAL1,113174,NOT,1.9791055568801153e-09,16.0,True,True,1.4011905120944259e-08,False
14170,MED31,51003,NORMAL,0.7173535621498253,600.0,False,False,0.7478746400807623,False
14171,POLN,353497,NOT,0.7758190390045979,608.0,False,False,0.8016193491718662,False
14172,RIMBP3C,150221,NOT,0.09115551650259753,462.5,False,False,0.1131746117279267,False
14173,CLCC1,23155,NORMAL,0.00011593005117418981,225.0,True,True,0.00021571430784512376,False
14174,C12orf4,57102,NOT,0.0016771655501775634,312.0,True,True,0.0026493265251753303,False
14175,GALNT5,11227,NORMAL,1.1303305284550294e-08,46.0,True,True,5.1466683919506153e-08,False
14176,SEPT2,4735,NOT,0.0018178841297589454,299.0,True,True,0.002857762156846463,False
14177,ADAT2,134637,NOT,0.17195813159984408,496.0,False,False,0.2036873781806985,False
14178,MGAT1,4245,NOT,8.212511505089428e-08,82.0,True,True,2.733547904632367e-07,False
14179,PSMA7,5688,NOT,1.5098756002458367e-07,76.0,True,True,4.698811204151834e-07,False
14180,PCDHA12,56137,NOT,1.6551652076305667e-09,13.0,True,True,1.259602597436918e-08,False
14181,PTCHD2,57540,NORMAL,0.06044101211218558,443.0,False,False,0.07710793030337537,False
14182,NUP62CL,54830,NOT,1.7796456927994258e-05,193.0,True,True,3.733257965162123e-05,False
14183,TMEM200C,645369,NORMAL,2.3063276909535797e-05,199.0,True,True,4.752124387073365e-05,False
14184,CRIPT,9419,NORMAL,2.9259876905925688e-08,63.0,True,True,1.1113967657615927e-07,False
14185,MYO1E,4643,NOT,4.632833685681215e-05,203.0,True,True,9.12255806681215e-05,False
14186,PCDP1,0,NORMAL,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
14187,SWT1,54823,NOT,0.030966121306207003,414.0,True,True,0.04117771884879732,False
14188,ZSWIM1,90204,NORMAL,4.7244338450388704e-05,216.0,True,True,9.288106825201603e-05,False
14189,MAPK7,5598,NOT,0.0028109474268157076,328.0,True,True,0.0043041230985854766,False
14190,KCND3,3752,NOT,3.007600419210076e-05,193.0,True,True,6.091007882984063e-05,False
14191,ATG9A,79065,NORMAL,0.010970442036925864,374.0,True,True,0.015555641975531009,False
14192,WDR38,401551,NORMAL,6.165889541117274e-07,121.0,True,True,1.6666417906772247e-06,False
14193,HOXD1,3231,NORMAL,2.6489035224744964e-06,151.0,True,True,6.371457581557634e-06,False
14194,XKR7,343702,NOT,0.9754485762480697,585.0,False,False,0.9787961782380432,False
14195,KDM4C,23081,NORMAL,1.3553138198586392e-06,137.0,True,True,3.4335014280771362e-06,False
14196,GAREM,64762,NOT,0.14361198867269973,486.0,False,False,0.17246417131184483,False
14197,BTBD7,55727,NOT,0.5988140377150218,583.0,False,False,0.6372150595727398,False
14198,DICER1,23405,NOT,0.7758190390045979,608.0,False,False,0.8016193491718662,False
14199,MRPS24,64951,NORMAL,6.279194547294644e-08,77.0,True,True,2.1603880861285596e-07,False
14200,C9orf153,389766,NORMAL,1.2298152190805743e-06,135.0,True,True,3.1371910675748555e-06,False
14201,DUSP1,1843,NOT,8.53422673646545e-10,2.0,True,True,1.093136886055739e-08,False
14202,SAMM50,25813,NOT,3.851211595566846e-08,68.0,True,True,1.407115925250601e-07,False
14203,IQGAP3,128239,NOT,8.031090907046913e-10,1.0,True,True,1.093136886055739e-08,False
14204,AKT2,208,NOT,8.727877108700991e-07,128.0,True,True,2.2913993473071367e-06,False
14205,PDLIM5,10611,NORMAL,0.012150542697444876,343.5,True,True,0.017134744905988594,False
14206,LMNB1,4001,NORMAL,1.0872449061578735e-09,6.0,True,True,1.093136886055739e-08,False
14207,SEZ6L,23544,NOT,0.0026379736971580167,326.0,True,True,0.004055781522152015,False
14208,KLHL18,23276,NOT,6.692066335454284e-06,171.0,True,True,1.5086186342812575e-05,False
14209,PCYOX1,51449,NOT,6.759469873933762e-09,37.0,True,True,3.4333972970363346e-08,False
14210,PCDHB3,56132,NOT,0.002723440735643718,327.0,True,True,0.004178651630539589,False
14211,APC,324,NOT,8.212511505089428e-08,82.0,True,True,2.733547904632367e-07,False
14212,GPATCH1,55094,NOT,0.0007950443242992001,290.0,True,True,0.0013126627833574195,False
14213,IDE,3416,NOT,2.526575207856571e-06,150.0,True,True,6.097595238295929e-06,False
14214,SLC22A16,85413,NORMAL,0.5146616284591244,570.0,False,False,0.555464510184535,False
14215,NME5,8382,NOT,1.1548334686261787e-09,7.0,True,True,1.093136886055739e-08,False
14216,C11orf21,29125,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
14217,GANC,2595,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
14218,EBLN2,55096,NOT,0.035765089456348424,420.0,True,True,0.04713831695723041,False
14219,FN1,2335,NORMAL,0.07580017458236125,434.0,False,False,0.09534352817171186,False
14220,TBC1D15,64786,NOT,8.212511505089428e-08,82.0,True,True,2.733547904632367e-07,False
14221,GRIN2D,2906,NORMAL,1.5859651576522734e-08,52.0,True,True,6.687221893688803e-08,False
14222,HPCA,3208,NORMAL,9.63712911922847e-08,85.0,True,True,3.150646749341313e-07,False
14223,AQP6,363,NORMAL,0.19593211710693736,482.5,False,False,0.2300188462808252,False
14224,TMEM30A,55754,NOT,9.137549357034251e-08,84.0,True,True,3.006116266287692e-07,False
14225,UBAC1,10422,NOT,5.949378648206278e-08,76.0,True,True,2.0612819123097364e-07,False
14226,PANK2,80025,NORMAL,7.5249193941198e-05,214.5,True,True,0.0001441803266785931,False
14227,COL4A4,1286,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
14228,LSM3,27258,NORMAL,0.023005269620628852,402.0,True,True,0.03118456000442274,False
14229,MARS,4141,NORMAL,2.9937649854285763e-09,23.0,True,True,1.8583287863197503e-08,False
14230,NEU1,4758,NORMAL,0.0017574635911406268,298.0,True,True,0.0027680692502693592,False
14231,IRF3,3661,NOT,0.00017662400186114233,249.0,True,True,0.00031959564597792327,False
14232,DCAF6,55827,NOT,0.046217439994587474,431.0,True,False,0.05999446016730527,True
14233,USP47,55031,NORMAL,8.53065594451054e-06,165.0,True,True,1.8876275322328626e-05,False
14234,PDE1A,5136,NORMAL,1.8989320193738752e-06,144.0,True,True,4.68027545080378e-06,False
14235,DBN1,1627,NOT,1.5669201260056926e-06,140.0,True,True,3.928671288352445e-06,False
14236,CTD-2369P2.12,0,NOT,5.046628361210057e-07,117.0,True,True,1.39488807903846e-06,False
14237,VAMP7,6845,NOT,0.0011607753790879366,301.0,True,True,0.001871556521882255,False
14238,GZMK,3003,NOT,0.04728385404001058,432.0,True,False,0.06127286614216358,True
14239,FANCD2,2177,NOT,1.1548334686261787e-09,7.0,True,True,1.093136886055739e-08,False
14240,PREPL,9581,NORMAL,0.001420717708905356,307.0,True,True,0.002264731791209747,False
14241,PRR15L,79170,NOT,1.9791055568801153e-09,16.0,True,True,1.4011905120944259e-08,False
14242,ERV3-1,2086,NOT,0.40916988955076716,552.0,False,False,0.45133834633736686,False
14243,TBC1D3F,84218,NORMAL,0.007178714156112412,359.0,True,True,0.010430842547467569,False
14244,POLA2,23649,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
14245,LGALS1,3956,NORMAL,0.24084659445680967,516.0,False,False,0.27817242222647504,False
14246,SHISA4,149345,NORMAL,7.666395813806118e-06,174.0,True,True,1.7101883740121472e-05,False
14247,TTC37,9652,NOT,4.696732589550205e-07,106.0,True,True,1.3069596566443267e-06,False
14248,DIO1,1733,NOT,5.836857988721509e-06,168.0,True,True,1.3272570982646316e-05,False
14249,EPX,8288,NORMAL,0.027734292765470278,409.5,True,True,0.037200862452325414,False
14250,ASIC4,55515,NOT,0.1962447266045112,462.0,False,False,0.23032323201935806,False
14251,MSMO1,6307,NORMAL,6.166815818239549e-07,121.0,True,True,1.6666417906772247e-06,False
14252,GNRH1,2796,NOT,0.0010660821489988043,298.5,True,True,0.0017297425682308955,False
14253,H1FX,8971,NOT,3.851211595566846e-08,68.0,True,True,1.407115925250601e-07,False
14254,IMPDH1,3614,NOT,0.030222575230003833,413.0,True,True,0.04027578393105888,False
14255,ARHGAP20,57569,NORMAL,1.3025210640480111e-09,9.0,True,True,1.1301381909306577e-08,False
14256,PRKAR2A,5576,NOT,3.645953287354106e-08,67.0,True,True,1.3403669512458434e-07,False
14257,LTBP4,8425,NOT,1.6775305690463507e-08,53.0,True,True,6.998150345393796e-08,False
14258,HIST1H4E,8294,NOT,2.9937649854285763e-09,23.0,True,True,1.8583287863197503e-08,False
14259,CETP,1071,NOT,9.06805772149548e-10,3.0,True,True,1.093136886055739e-08,False
14260,IL33,90865,NOT,2.364509566231392e-09,19.0,True,True,1.5674176038621372e-08,False
14261,NRF1,4899,NOT,0.4342615159429706,556.5,False,False,0.4764905797710122,False
14262,RABEP2,79874,NOT,0.025433961242609365,406.0,True,True,0.03427886176535879,False
14263,RPS11,6205,NOT,0.4961523833965189,567.0,False,False,0.5375373109548363,False
14264,KEL,3792,NOT,0.5271975580152891,572.0,False,False,0.5676829654499856,False
14265,PSMG4,389362,NOT,0.20775852744976409,507.0,False,False,0.24268230182532113,False
14266,ARHGAP28,79822,NOT,0.366748018977068,544.0,False,False,0.4085620705377474,False
14267,KIF21A,55605,NORMAL,9.815905687239879e-05,234.0,True,True,0.0001847165258682668,False
14268,FAM86B2,653333,NOT,0.15730162470388975,491.0,False,False,0.18759997009041735,False
14269,ZNF93,81931,NOT,7.159459208689728e-07,124.0,True,True,1.908036862576353e-06,False
14270,PRKG2,5593,NOT,1.1990424712214291e-05,184.0,True,True,2.5878883920977244e-05,False
14271,MON1A,84315,NORMAL,9.630476297357385e-07,120.0,True,True,2.5021746168347647e-06,False
14272,POLR3B,55703,NORMAL,0.015217756975629828,368.5,True,True,0.021186875544326668,False
14273,LILRA2,11027,NORMAL,1.4992617020836475e-08,51.0,True,True,6.406071210362357e-08,False
14274,PCDH9,5101,NORMAL,8.53422673646545e-10,2.0,True,True,1.093136886055739e-08,False
14275,FRMD4B,23150,NORMAL,1.4168964377537162e-08,50.0,True,True,6.131131084507173e-08,False
14276,OOEP,441161,NOT,0.09255246339135013,424.0,False,False,0.11474672363789265,False
14277,MRPL50,54534,NORMAL,0.0461048018381886,412.0,True,False,0.05988424449283519,True
14278,WDR25,79446,NORMAL,5.339357587716575e-08,74.0,True,True,1.873601509807106e-07,False
14279,CDK5RAP3,80279,NOT,0.014603685675647246,367.0,True,True,0.02037627574887377,False
14280,C5orf49,134121,NOT,7.1594666223879605e-09,38.0,True,True,3.584921330485565e-08,False
14281,ANXA8L2,244,NOT,0.069465337533249,430.0,False,False,0.08784873395950779,False
14282,C12orf65,91574,NOT,0.021856560985253626,382.0,True,True,0.029738554120053544,False
14283,ABCC2,1244,NOT,0.017793863530119643,392.0,True,True,0.024522456520368316,False
14284,SAR1B,51128,NORMAL,0.7615907712277643,582.0,False,False,0.7885687229057557,False
14285,RGS22,26166,NOT,1.1545779354322477e-09,7.0,True,True,1.093136886055739e-08,False
14286,ADAM22,53616,NOT,0.6675078082538215,593.0,False,False,0.7020515913293617,False
14287,B3GNT6,192134,NORMAL,0.35750459723389694,520.0,False,False,0.39916903313691515,False
14288,DCDC1,341019,NOT,0.0018507023987258224,315.0,True,True,0.002904510198415909,False
14289,RP11-529K1.3,0,NOT,0.27323322826893637,524.0,False,False,0.31227945870631,False
14290,BCAP31,10134,NOT,4.924034919118614e-05,217.0,True,True,9.655244407238827e-05,False
14291,MAT2A,4144,NORMAL,5.5719019743639245e-05,220.0,True,True,0.00010839482726028918,False
14292,MMP16,4325,NOT,0.1563373055055805,470.0,False,False,0.1866591469504321,False
14293,ZNF354B,117608,NOT,0.8506893529466235,618.0,False,False,0.8685377406709764,False
14294,TC2N,123036,NOT,0.009544603414181752,369.0,True,True,0.013636839300305166,False
14295,DNAJC6,9829,NOT,3.836307642831257e-05,211.0,True,True,7.647382244393027e-05,False
14296,CTD-2260A17.2,0,NORMAL,0.01644711073792131,389.0,True,True,0.022780936337202583,False
14297,NDUFA5,4698,NOT,4.8580216897793695e-06,164.0,True,True,1.1210013178258155e-05,False
14298,TMEM104,54868,NOT,0.14231459792438458,465.0,False,False,0.17114407790767447,False
14299,SCAND1,51282,NOT,0.16304636856443988,493.0,False,False,0.19399896613280815,False
14300,TREM1,54210,NORMAL,1.9791055568801153e-09,16.0,True,True,1.4011905120944259e-08,False
14301,PUSL1,126789,NOT,7.160522709164976e-07,124.0,True,True,1.908036862576353e-06,False
14302,PTGES3,10728,NOT,1.3394511022385218e-08,49.0,True,True,5.886293002078469e-08,False
14303,ZNF320,162967,NOT,0.8355838689274765,616.0,False,False,0.8545800329004888,False
14304,NOL4,8715,NOT,0.6259087101723713,587.0,False,False,0.6631874213747392,False
14305,SFTPD,6441,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
14306,IQSEC3,440073,NOT,1.1303305284550294e-08,46.0,True,True,5.1466683919506153e-08,False
14307,PLEKHJ1,55111,NORMAL,0.24474022143750518,517.0,False,False,0.28240513828955327,False
14308,SLC28A1,9154,NORMAL,0.857550550394061,570.5,False,False,0.8751808210585104,False
14309,ZNF483,158399,NOT,5.338408233963986e-08,74.0,True,True,1.873601509807106e-07,False
14310,KRTAP5-9,3846,NOT,0.2711173790892827,523.5,False,False,0.3102101419901549,False
14311,LAGE3,8270,NOT,4.253518335686794e-09,29.0,True,True,2.4033593531062773e-08,False
14312,ATP13A3,79572,NOT,1.0089294427154326e-08,44.0,True,True,4.682766287724099e-08,False
14313,MS4A7,58475,NOT,1.3025210640480111e-09,9.0,True,True,1.1301381909306577e-08,False
14314,PMF1,11243,NOT,0.23699680244648247,515.0,False,False,0.2739641168537864,False
14315,KCNB1,3745,NOT,3.451321958833673e-08,66.0,True,True,1.278061882933584e-07,False
14316,HLA-DMB,3109,NORMAL,9.634403725281619e-10,4.0,True,True,1.093136886055739e-08,False
14317,TYMS,7298,NORMAL,9.634403725281619e-10,4.0,True,True,1.093136886055739e-08,False
14318,CEL,1056,NOT,1.255880239833224e-07,90.0,True,True,3.97568831649605e-07,False
14319,SPATA33,124045,NOT,0.4118446292938597,530.0,False,False,0.4541147616679279,False
14320,PLEKHA8,84725,NOT,1.4992617020836475e-08,51.0,True,True,6.406071210362357e-08,False
14321,ROBO3,64221,NOT,0.05784519551519503,441.0,False,False,0.07402042611296253,False
14322,GBX2,2637,NORMAL,4.6608129765320024e-08,71.5,True,True,1.668370165138631e-07,False
14323,KCNK12,56660,NOT,5.093231172959466e-06,133.0,True,True,1.1712221675498152e-05,False
14324,DIAPH2,1730,NORMAL,0.00019816925019304648,252.0,True,True,0.00035645291514836296,False
14325,NXF1,10482,NORMAL,0.0008161325721396793,276.0,True,True,0.00134683704468026,False
14326,RBX1,9978,NOT,0.805559457241567,612.0,False,False,0.8281890134417594,False
14327,NUDT3,11165,NOT,0.46022535633648,561.0,False,False,0.5022040951748273,False
14328,ANKRD35,148741,NOT,0.34168156769403624,539.0,False,False,0.38276046183220774,False
14329,RP11-514P8.7,0,NOT,7.37844890371565e-08,80.0,True,True,2.49340189381236e-07,False
