,Hugo_Symbol,Entrez_Gene_Id,Normality_NormalSample,Normality_CancerSample,p,stat,expressed,fdr_hypothesis,fdr,corrected
3811,UBE2Z,65264,NOT,NOT,1.5294304300115332e-10,321.0,True,True,5.448733899453338e-10,False
3812,OAS2,4939,NOT,NOT,0.006464215109713667,1645.5,True,True,0.009398191888596497,False
3813,RNF216,54476,NORMAL,NOT,0.0003502377006026038,731.0,True,True,0.0005920113774862995,False
3814,NKPD1,284353,NOT,NOT,9.697729733252298e-16,85.5,True,True,1.1553674561512652e-14,False
3815,THNSL1,79896,NORMAL,NOT,9.4447156826137e-10,362.0,True,True,3.041145636852781e-09,False
3816,MLNR,2862,NOT,NOT,0.14581040052367072,1046.5,False,False,0.17483686187592226,False
3817,CD37,951,NOT,NOT,2.6476468372690295e-14,2355.0,True,True,1.9487899068522575e-13,False
3818,ABRACL,58527,NORMAL,NORMAL,3.2222044740897987e-10,337.5,True,True,1.098818043774542e-09,False
3819,SLC9A3R2,9351,NORMAL,NOT,2.7593118510040795e-16,2437.5,True,True,4.208016834206157e-15,False
3820,PVRL2,5819,NORMAL,NOT,0.007471074277281894,1638.5,True,True,0.010759717227181718,False
3821,FRG1B,100134091,NORMAL,NOT,0.28214062697785736,1406.5,False,False,0.3228491867963591,False
3822,CASQ1,844,NORMAL,NOT,2.070840767799879e-05,1868.0,True,True,4.021784627739507e-05,False
3823,PROSER1,80209,NOT,NOT,0.5462779844057586,1338.0,False,False,0.5884570601862833,False
3824,ANAPC11,51529,NOT,NOT,1.645641014137663e-09,375.0,True,True,5.1167113965493386e-09,False
3825,TCEA1,6917,NOT,NOT,5.877878169100279e-07,525.0,True,True,1.3504501312835126e-06,False
3826,CECR2,27443,NOT,NOT,0.1175883174531666,1477.5,False,False,0.14318306787928758,False
3827,AP5B1,91056,NOT,NOT,0.0020339816833222692,1698.0,True,True,0.003149044056228016,False
3828,SPATA22,84690,NOT,NOT,0.009770862530195292,1623.0,True,True,0.013870626198465253,False
3829,ATP6V0B,533,NOT,NOT,0.03670520287836478,1553.5,True,True,0.048058388640575385,False
3830,GALK1,2584,NORMAL,NORMAL,0.38689178826623605,1376.0,False,False,0.4313648710500889,False
3831,SAC3D1,29901,NORMAL,NOT,3.784487589255507e-13,196.0,True,True,2.1295241986505017e-12,False
3832,ZNF559,84527,NOT,NOT,1.9303493812060495e-06,1941.0,True,True,4.200905210422588e-06,False
3833,YRDC,79693,NOT,NOT,1.691337817924206e-05,625.5,True,True,3.314561634105577e-05,False
3834,RND2,8153,NOT,NOT,0.00013763845500579553,696.5,True,True,0.0002434675722122791,False
3835,TRANK1,9881,NORMAL,NOT,1.4507909858900433e-11,2230.0,True,True,6.052491015403745e-11,False
3836,TLCD1,116238,NORMAL,NOT,8.176271025636571e-06,602.5,True,True,1.6644482909247203e-05,False
3837,GGA2,23062,NORMAL,NOT,2.1682432926152086e-11,2221.5,True,True,8.815345464798242e-11,False
3838,EPAS1,2034,NOT,NOT,1.5341726286312208e-17,2487.0,True,True,1.2851957852852046e-15,False
3839,MEGF11,84465,NORMAL,NOT,1.27787570457715e-09,2131.0,True,True,4.038657664941505e-09,False
3840,VMAC,400673,NOT,NOT,0.24395547111013494,1080.5,False,False,0.28243618522275604,False
3841,ASB7,140460,NORMAL,NORMAL,0.09315640095073405,1006.0,False,False,0.11522818462150441,False
3842,NPIPB4,23117,NORMAL,NOT,0.0651512958314131,1518.0,False,False,0.08242522802232252,False
3843,MATR3,9782,NORMAL,NOT,0.013444109262583189,1609.0,True,True,0.018715280049857615,False
3844,XKR9,389668,NOT,NORMAL,0.029366448540894246,933.5,True,True,0.03897510855623128,False
3845,ZFHX3,463,NORMAL,NOT,6.214596422127217e-07,1973.5,True,True,1.4238663452141984e-06,False
3846,DHRSX,207063,NORMAL,NOT,0.863148842124651,1275.5,False,False,0.8816304417105574,False
3847,PGLYRP2,114770,NOT,NOT,0.19746416775977105,1064.5,False,False,0.23164426850808398,False
3848,C6orf132,647024,NORMAL,NOT,2.0706042272763934e-05,632.0,True,True,4.021784627739507e-05,False
3849,COG1,9382,NORMAL,NOT,0.017524594896882465,1595.0,True,True,0.024055413336801317,False
3850,SLX4,84464,NORMAL,NOT,0.009341897860848549,872.5,True,True,0.013297883311480964,False
3851,CDIP1,29965,NORMAL,NOT,1.2543163105879467e-10,2183.5,True,True,4.522753953914286e-10,False
3852,BVES,11149,NORMAL,NORMAL,0.04197372147647537,1545.5,True,False,0.05458416429585306,True
3853,MYADM,91663,NORMAL,NOT,2.4190843636367492e-15,2399.0,True,True,2.4529146305472927e-14,False
3854,SF3B14,0,NOT,NOT,2.409399182167247e-15,101.0,True,True,2.4529146305472927e-14,False
3855,TMEM252,169693,NORMAL,NOT,4.603952886429783e-17,2460.0,True,True,1.5034647658426183e-15,False
3856,RGS18,64407,NOT,NOT,4.3156735424819074e-15,2388.5,True,True,4.0004944816183935e-14,False
3857,OFD1,8481,NOT,NOT,0.9615063226319497,1257.5,False,False,0.9680672273977041,False
3858,TNIP1,10318,NOT,NOT,3.674233261826538e-09,2106.0,True,True,1.0934087786055719e-08,False
3859,FTSJ2,29960,NOT,NOT,1.771939481128e-08,432.5,True,True,4.836507273895749e-08,False
3860,TMEM201,199953,NORMAL,NOT,1.1752517721719993e-14,130.0,True,True,9.612913998234511e-14,False
3861,RAC1,5879,NOT,NOT,5.912180308990495e-05,667.0,True,True,0.00010911636200620812,False
3862,ADAD2,161931,NORMAL,NOT,7.272079288250086e-08,468.5,True,True,1.8589104721000328e-07,False
3863,NT5DC2,64943,NOT,NOT,3.831296547017513e-09,395.0,True,True,1.1362342978493998e-08,False
3864,CXorf28,0,NOT,NOT,0.0014529475723189457,799.5,True,True,0.0022896979850218742,False
3865,B3GAT3,26229,NORMAL,NOT,0.008191103565789365,866.0,True,True,0.01173603003226435,False
3866,TRIM68,55128,NOT,NOT,0.005234722521118726,1655.5,True,True,0.00769681092453196,False
3867,DESI1,27351,NOT,NOT,0.11998728348063514,1024.0,False,False,0.1459861356636933,False
3868,TNFRSF1B,7133,NOT,NOT,1.9935048973712277e-13,2316.5,True,True,1.1868876165720177e-12,False
3869,AASDHPPT,60496,NORMAL,NORMAL,1.914218585189304e-05,629.5,True,True,3.730189064765395e-05,False
3870,LRRC8D,55144,NOT,NOT,3.421130296099377e-13,194.0,True,True,1.9402503567011405e-12,False
3871,TNFRSF19,55504,NOT,NOT,1.521383106320843e-11,2229.0,True,True,6.323843397904852e-11,False
3872,SLC13A5,284111,NOT,NOT,2.3297867447428272e-07,499.5,True,True,5.614508103454215e-07,False
3873,AIRE,326,NOT,NOT,0.25698889415006576,1089.0,False,False,0.29622226906268007,False
3874,PNLDC1,154197,NORMAL,NOT,0.9395496648258919,1261.5,False,False,0.9493877497379176,False
3875,LDLRAD1,388633,NOT,NOT,1.6244421468263212e-11,2227.0,True,True,6.72794008305555e-11,False
3876,RAB3IL1,5866,NORMAL,NOT,0.8093229026470594,1214.5,False,False,0.8338463416873259,False
3877,MAFF,23764,NOT,NOT,1.3861985401252948e-07,2014.5,True,True,3.4297593498516855e-07,False
3878,CTDSPL2,51496,NOT,NOT,6.010773008319214e-06,593.0,True,True,1.2385031454999334e-05,False
3879,ARL5A,26225,NOT,NORMAL,0.5146990552502184,1345.0,False,False,0.5583263627972007,False
3880,CEP170,9859,NOT,NOT,0.007242718124868998,1640.0,True,True,0.01044764303967185,False
3881,STX4,6810,NORMAL,NOT,0.001462405577538753,1712.0,True,True,0.0023041824472803682,False
3882,TALDO1,6888,NOT,NORMAL,5.6587497972709176e-05,665.5,True,True,0.00010460663750439283,False
3883,DOLPP1,57171,NORMAL,NORMAL,3.316508102820657e-12,239.5,True,True,1.5555980851541364e-11,False
3884,RASA3,22821,NOT,NOT,7.843657855668177e-08,2029.5,True,True,1.9991028246778955e-07,False
3885,ZNF814,730051,NOT,NOT,0.3258830902107952,1393.0,False,False,0.3686489356511408,False
3886,TMEM229B,161145,NOT,NOT,4.263862184400612e-07,1984.0,True,True,9.955158701921958e-07,False
3887,GYLTL1B,120071,NORMAL,NOT,7.237526164543396e-14,164.0,True,True,4.764796665110028e-13,False
3888,CORO2B,10391,NORMAL,NOT,2.2546432669984572e-14,2358.0,True,True,1.6921296558848393e-13,False
3889,C16orf54,283897,NOT,NOT,2.222135666721661e-15,2400.5,True,True,2.295843132971781e-14,False
3890,CCDC87,55231,NOT,NOT,3.078211654958389e-05,645.0,True,True,5.8660900539885464e-05,False
3891,RRAGA,10670,NORMAL,NOT,1.2909587739819617e-12,2279.5,True,True,6.534225848385112e-12,False
3892,TMC3,342125,NORMAL,NOT,0.0025772836263015433,1681.5,True,True,0.003934132247447129,False
3893,SULT1B1,27284,NORMAL,NOT,2.127139714665722e-08,2063.0,True,True,5.75600541523345e-08,False
3894,MRPS25,64432,NOT,NOT,0.0006934486462624126,1742.5,True,True,0.001132582524740775,False
3895,INPP5J,27124,NORMAL,NOT,0.0010447564187617885,1726.0,True,True,0.0016726753599731138,False
3896,CENPC,1060,NORMAL,NOT,0.1302005485164521,1470.0,False,False,0.15741451914000343,False
3897,SPINK2,6691,NORMAL,NOT,0.06172209900303932,978.5,False,False,0.07836709916711082,False
3898,COQ6,51004,NOT,NORMAL,0.6515449052467308,1316.0,False,False,0.6887390546674169,False
3899,GNG10,2790,NOT,NOT,7.536235708612838e-06,1900.0,True,True,1.5379618649295545e-05,False
3900,SHQ1,55164,NOT,NOT,0.0001620873832499674,1797.5,True,True,0.00028458781844122234,False
3901,ABCC10,89845,NORMAL,NOT,0.010222978178045508,877.0,True,True,0.01447794294357568,False
3902,PNPLA2,57104,NOT,NOT,1.8994009371646088e-16,2444.0,True,True,3.2041815991560837e-15,False
3903,LDHAL6A,160287,NORMAL,NORMAL,1.6613321069736738e-07,2008.5,True,True,4.0656625793979623e-07,False
3904,ST7L,54879,NOT,NOT,0.330934739836089,1391.5,False,False,0.3738266878662809,False
3905,NAB2,4665,NOT,NOT,0.09253435762878187,1005.5,False,False,0.1144669551047051,False
3906,OVGP1,5016,NOT,NOT,2.918150932616347e-08,2055.0,True,True,7.77948416064003e-08,False
3907,TEX26,122046,NOT,NOT,4.89500845253766e-05,1839.0,True,True,9.1004381207047e-05,False
3908,SLCO2B1,11309,NOT,NOT,1.4604548749145086e-15,2408.0,True,True,1.6236275143025405e-14,False
3909,C12orf39,80763,NOT,NOT,8.249638107143036e-14,2333.5,True,True,5.354309723045002e-13,False
3910,STAT5A,6776,NOT,NOT,8.289641933645789e-13,2288.5,True,True,4.341497029278638e-12,False
3911,ZEB1,6935,NOT,NOT,1.6938097571211246e-16,2446.0,True,True,2.9659498462614296e-15,False
3912,SPESP1,246777,NOT,NOT,0.029368392942197542,1566.5,True,True,0.03897510855623128,False
3913,MTMR9,66036,NOT,NOT,1.9000523590745405e-07,2006.0,True,True,4.6269247960265983e-07,False
3914,LSMD1,84316,NORMAL,NOT,0.0022810106969354616,1693.0,True,True,0.003507607244931467,False
3915,ENGASE,64772,NOT,NOT,0.8712952095396231,1274.0,False,False,0.8891030034140818,False
3916,ELF2,1998,NOT,NOT,8.016972025400874e-05,1822.5,True,True,0.0001457209509036196,False
3917,C2orf66,401027,NORMAL,NOT,0.05439811818779127,970.5,False,False,0.06961460046626375,False
3918,EHF,26298,NORMAL,NOT,0.02149205826735113,916.0,True,True,0.029121754035989125,False
3919,PAGE5,90737,NORMAL,NORMAL,0.7934847240796211,1287.5,False,False,0.8192355132964054,False
3920,PIANP,196500,NOT,NOT,0.4691371588535709,1144.5,False,False,0.5136483977180528,False
3921,BCL2L2-PABPN1,599,NOT,NOT,0.05399164541488699,1530.0,False,False,0.06910978619903473,False
3922,GJB3,2707,NORMAL,NOT,9.798465559896427e-17,44.5,True,True,2.156739342860968e-15,False
3923,SLC39A14,23516,NORMAL,NORMAL,2.330194570696436e-06,564.5,True,True,5.021094076185722e-06,False
3924,POU4F3,5459,NOT,NOT,0.6382285777504839,1318.5,False,False,0.67652934163586,False
3925,HNF4A,3172,NOT,NOT,0.0011102698239712375,1723.5,True,True,0.0017726350470520448,False
3926,TAF3,83860,NORMAL,NOT,4.94145670941086e-08,2041.5,True,True,1.2844367236694644e-07,False
3927,CHM,1121,NORMAL,NOT,8.018555789468838e-05,1822.5,True,True,0.00014573440427467034,False
3928,AC093677.1,0,NOT,NOT,0.11430837624362589,1479.5,False,False,0.13956302209404461,False
3929,C8orf33,65265,NOT,NOT,3.3013195772604044e-07,509.0,True,True,7.809160029737572e-07,False
3930,NOP9,161424,NOT,NOT,0.4564530147035818,1358.5,False,False,0.500983765942587,False
3931,DAXX,1616,NORMAL,NOT,3.7678979177470995e-06,579.0,True,True,7.927224032283661e-06,False
3932,TRAPPC1,58485,NORMAL,NOT,1.4788484476123508e-11,2229.5,True,True,6.166330420589756e-11,False
3933,MAPK9,5601,NORMAL,NOT,6.096755440516269e-10,2148.0,True,True,2.007269872973481e-09,False
3934,TMEM155,132332,NOT,NOT,0.003999459835700372,1668.0,True,True,0.0059607168200952396,False
3935,GPR55,9290,NORMAL,NORMAL,0.011512780919642751,1617.0,True,True,0.016191752046473055,False
3936,USP12,219333,NORMAL,NOT,9.139478094568764e-14,2331.5,True,True,5.886818944208628e-13,False
3937,KIAA1551,55196,NORMAL,NOT,0.6051025283840045,1325.5,False,False,0.6451549421419325,False
3938,MCUR1,63933,NORMAL,NOT,0.6540580023296174,1184.5,False,False,0.6910684609789679,False
3939,WDR45B,56270,NORMAL,NORMAL,2.5717387749035806e-09,385.5,True,True,7.801869173534656e-09,False
3940,INTS8,55656,NORMAL,NOT,5.857777232263728e-14,160.0,True,True,3.9442918101981397e-13,False
3941,FLJ00104,0,NORMAL,NOT,0.20460010620718405,1434.5,False,False,0.23946252267812362,False
3942,RP11-298I3.5,0,NORMAL,NORMAL,0.3344599044404255,1390.5,False,False,0.3774116434259815,False
3943,DLD,1738,NOT,NOT,0.00013548562671909773,696.0,True,True,0.00024010199031313228,False
3944,NDUFS7,374291,NORMAL,NOT,0.045908451170718935,1540.0,True,False,0.05940143015310985,True
3945,ARX,170302,NORMAL,NOT,0.00047185119200750285,1757.5,True,True,0.0007853578708863678,False
3946,GRK6,2870,NORMAL,NORMAL,0.03284679234087065,1560.0,True,True,0.043321754289856504,False
3947,NTN5,126147,NOT,NOT,0.12933911421230482,1029.5,False,False,0.15644956100016374,False
3948,PHB2,11331,NORMAL,NOT,9.739686531385101e-11,311.0,True,True,3.575288670413889e-10,False
3949,GSKIP,51527,NORMAL,NOT,0.018041875400881303,906.5,True,True,0.02471143584225308,False
3950,MRPL11,65003,NOT,NOT,5.880553484888581e-11,300.0,True,True,2.2385756159420504e-10,False
3951,INO80,54617,NOT,NOT,7.073769162087495e-11,2196.0,True,True,2.653623502172888e-10,False
3952,JAK1,3716,NOT,NOT,2.4465223612759735e-13,2312.5,True,True,1.4312114389110208e-12,False
3953,RP11-296A16.1,0,NORMAL,NOT,0.9715038482430965,1244.5,False,False,0.9766485671787414,False
3954,PCDHGC5,5098,NORMAL,NOT,0.8930581814923728,1230.0,False,False,0.9088947852763486,False
3955,RAB2A,5862,NOT,NOT,0.05354045611070374,969.5,False,False,0.06860342525681702,False
3956,BDKRB1,623,NORMAL,NOT,0.009442348985099314,873.0,True,True,0.013428356058209747,False
3957,RBL1,5933,NOT,NOT,1.0407137427402801e-07,487.5,True,True,2.6123293200637605e-07,False
3958,NDUFA9,4704,NOT,NOT,1.3923344824176288e-08,426.5,True,True,3.8447215766887046e-08,False
3959,P4HA1,5033,NORMAL,NOT,5.2351123952925446e-09,402.5,True,True,1.526097985634133e-08,False
3960,ECI1,1632,NOT,NOT,0.6640259648836191,1186.5,False,False,0.7004564637836701,False
3961,P2RX3,5024,NOT,NOT,0.004097821560129139,1657.0,True,True,0.00610047116953041,False
3962,GABRB3,2562,NORMAL,NOT,0.06219758312108797,1521.0,False,False,0.07894976305190109,False
3963,GPR61,83873,NOT,NOT,0.025274656516721776,925.0,True,True,0.033870429233640156,False
3964,ALS2CR12,130540,NOT,NOT,2.3055811531639705e-12,2268.0,True,True,1.1096075246325388e-11,False
3965,MRPL35,51318,NOT,NOT,1.9785448191668872e-12,229.0,True,True,9.660644926825318e-12,False
3966,ANXA6,309,NOT,NOT,3.786928344751296e-13,2304.0,True,True,2.1295241986505017e-12,False
3967,CHAMP1,283489,NOT,NOT,0.7589824148054101,1295.0,False,False,0.7884977851183367,False
3968,GSTM2,2946,NORMAL,NOT,0.5979206729457598,1327.0,False,False,0.6380307384729137,False
3969,ENOX1,55068,NOT,NOT,0.6441442388569234,1182.5,False,False,0.6816706521841064,False
3970,FCRL1,115350,NOT,NOT,1.0626187870749008e-11,2236.5,True,True,4.549056962689011e-11,False
3971,ARG1,383,NORMAL,NOT,1.7686932596120354e-05,1873.0,True,True,3.4606610102840536e-05,False
3972,PNMT,5409,NORMAL,NOT,2.211367826105059e-10,2171.0,True,True,7.701890966928405e-10,False
3973,C2orf82,389084,NOT,NOT,1.3347494644104234e-07,484.5,True,True,3.311284668882176e-07,False
3974,RGL3,57139,NOT,NOT,3.7655872839369465e-12,2258.0,True,True,1.751966612712382e-11,False
3975,KCNE2,9992,NORMAL,NOT,0.007098962237567081,859.0,True,True,0.010256299460899166,False
3976,RPN1,6184,NOT,NOT,8.727324158658147e-09,415.0,True,True,2.4776421502188905e-08,False
3977,C10orf107,219621,NOT,NOT,8.317238891417338e-15,2376.5,True,True,7.059582642955338e-14,False
3978,ARMC7,79637,NORMAL,NOT,1.9136675962180697e-05,1870.5,True,True,3.7301803320834556e-05,False
3979,EIF4E2,9470,NOT,NOT,0.02267912251584376,919.0,True,True,0.030636678250015714,False
3980,TCTN1,79600,NOT,NOT,3.9127023148608374e-06,1920.0,True,True,8.214867828053107e-06,False
3981,SHCBP1,79801,NOT,NOT,2.0126835627499552e-16,57.0,True,True,3.3411194815095136e-15,False
3982,HDAC9,9734,NOT,NOT,0.0003197543940768868,1772.5,True,True,0.0005424406732456435,False
3983,NCF4,4689,NOT,NOT,1.1829632937721946e-14,2370.0,True,True,9.626567357684052e-14,False
3984,ZNF585A,199704,NORMAL,NOT,0.20336585387797446,1435.0,False,False,0.23819680209848437,False
3985,MFSD8,256471,NORMAL,NOT,0.006260933151909095,1647.0,True,True,0.009119529527759664,False
3986,CD79A,973,NOT,NOT,0.9505266013442871,1240.5,False,False,0.9591884478195315,False
3987,LAS1L,81887,NORMAL,NORMAL,3.1419594417229394e-08,447.0,True,True,8.350361439348274e-08,False
3988,HTRA3,94031,NORMAL,NORMAL,0.08923750098491402,1003.0,False,False,0.11068987071978098,False
3989,RFX2,5990,NORMAL,NOT,1.3836035318987924e-11,2231.0,True,True,5.796580269236188e-11,False
3990,PLA2G4E,123745,NORMAL,NOT,0.9121689959055373,1266.5,False,False,0.9252918029517414,False
3991,TSR3,115939,NOT,NOT,0.0065277964946169826,855.0,True,True,0.009487099384838221,False
3992,C1orf27,54953,NOT,NOT,0.21711278219849595,1070.5,False,False,0.25333490796886304,False
3993,PLP1,5354,NOT,NOT,0.00019925142497620275,1790.0,True,True,0.00034597129022654563,False
3994,CSRNP3,80034,NOT,NOT,0.5486334540886237,1337.5,False,False,0.5905544712263754,False
3995,DYNLRB2,83657,NOT,NOT,5.917003171398557e-11,2200.0,True,True,2.2484872368216031e-10,False
3996,SFT2D1,113402,NORMAL,NORMAL,1.5369842633630855e-05,1877.5,True,True,3.0289075005244468e-05,False
3997,BCL9L,283149,NOT,NOT,0.19022419537631874,1440.5,False,False,0.22384175151503996,False
3998,MAU2,23383,NORMAL,NOT,0.2184108688648968,1429.0,False,False,0.25470010002955173,False
3999,KIR3DL1,3811,NOT,NOT,5.116297982409061e-15,2383.5,True,True,4.651791981374554e-14,False
4000,NF1,4763,NORMAL,NOT,9.940480236233988e-05,685.0,True,True,0.00017878375437890907,False
4001,TATDN3,128387,NORMAL,NOT,0.2523973505601965,1416.5,False,False,0.2914215366863103,False
4002,AGAP1,116987,NOT,NOT,0.03958749038328932,951.0,True,False,0.05159365495068449,True
4003,CD38,952,NOT,NOT,7.694024061643062e-05,1824.0,True,True,0.0001400571819440294,False
4004,RAB25,57111,NOT,NOT,9.907130617428918e-06,608.5,True,True,1.9998326877317664e-05,False
4005,KIAA0355,9710,NOT,NOT,3.739290493449272e-14,2348.5,True,True,2.651109487668841e-13,False
4006,DEDD,9191,NOT,NORMAL,0.002357899497810294,808.5,True,True,0.003618755670280102,False
4007,ENAM,10117,NOT,NOT,4.481988348578955e-15,2384.5,True,True,4.1404464557059597e-14,False
4008,ZNF563,147837,NORMAL,NOT,4.605677740174555e-05,1841.5,True,True,8.60048459209982e-05,False
4009,RBM3,5935,NOT,NOT,4.744714749926651e-07,1981.0,True,True,1.10182749435385e-06,False
4010,DSCAM,1826,NORMAL,NOT,0.0002256094516231239,1784.5,True,True,0.0003890516253415007,False
4011,CALB2,794,NOT,NOT,0.9862488395400523,1253.0,False,False,0.9887674281176465,False
4012,SACM1L,22908,NORMAL,NOT,1.9999225412271478e-17,2482.5,True,True,1.2851957852852046e-15,False
4013,RINL,126432,NORMAL,NOT,0.14385341072817412,1462.5,False,False,0.1727224070934122,False
4014,SLA2,84174,NORMAL,NOT,1.0103167538788478e-08,2081.5,True,True,2.8416186784853623e-08,False
4015,VENTX,27287,NORMAL,NOT,2.946240331137626e-12,2263.0,True,True,1.3913696479060275e-11,False
4016,ZEB2,9839,NORMAL,NOT,4.4411372972874124e-17,2469.0,True,True,1.489383468482557e-15,False
4017,HSD17B6,8630,NORMAL,NORMAL,1.2101239866589015e-17,2491.0,True,True,1.2851957852852046e-15,False
4018,SLC37A4,2542,NORMAL,NOT,0.0001668675422573988,703.5,True,True,0.00029262377347442534,False
4019,TSPAN8,7103,NORMAL,NOT,5.142806854934695e-13,2298.0,True,True,2.8154673018067902e-12,False
4020,PRSS12,8492,NORMAL,NOT,0.04632548040578844,1539.5,True,False,0.059888048813284564,True
4021,PET112,5188,NOT,NOT,0.6268504932948453,1321.0,False,False,0.6659199387706985,False
4022,QRICH1,54870,NOT,NOT,3.545010436441187e-07,1989.0,True,True,8.362700435548479e-07,False
4023,LCMT2,9836,NOT,NOT,0.5555381607749379,1164.0,False,False,0.5972972712653548,False
4024,TNIK,23043,NOT,NOT,1.025323700985925e-10,2188.0,True,True,3.744707597152612e-10,False
4025,ITFG1,81533,NOT,NOT,0.00557447745008308,1652.5,True,True,0.008172021210979735,False
4026,ANAPC2,29882,NOT,NOT,0.0071669617948432,1640.5,True,True,0.010351079759712088,False
4027,RTF1,23168,NORMAL,NOT,0.07189818943079951,988.5,False,False,0.09038943471487239,False
4028,CSF3R,1441,NOT,NOT,9.235677094029773e-17,2456.5,True,True,2.065725824903068e-15,False
4029,KCTD9,54793,NORMAL,NOT,0.0020804117114235146,1697.0,True,True,0.003217179510772645,False
4030,CFDP1,10428,NOT,NOT,0.012203767485918325,1614.0,True,True,0.017093982268648267,False
4031,CAPSL,133690,NOT,NOT,1.4515322908636398e-08,2072.5,True,True,3.9973250955953096e-08,False
4032,MSH6,2956,NOT,NOT,9.888199138603961e-16,85.0,True,True,1.1744703822328431e-14,False
4033,IGLL5,100423062,NORMAL,NOT,0.3293171871346895,1108.0,False,False,0.37211894346884883,False
4034,ADAM17,6868,NORMAL,NOT,0.0015347889528834634,790.0,True,True,0.002409878127709674,False
4035,FKBP4,2288,NOT,NOT,1.579140314748181e-17,13.5,True,True,1.2851957852852046e-15,False
4036,RERG,85004,NOT,NOT,8.738903334708912e-11,2191.5,True,True,3.2264277646312554e-10,False
4037,PRDM6,93166,NORMAL,NOT,6.118009537301662e-12,2248.0,True,True,2.7302664623323746e-11,False
4038,DSC3,1825,NORMAL,NORMAL,9.533930932394518e-15,126.0,True,True,7.979586088038533e-14,False
4039,PTGFR,5737,NOT,NORMAL,2.9344468108296943e-13,2309.0,True,True,1.684972280524902e-12,False
4040,CTB-134H23.2,0,NOT,NORMAL,0.6009771217097039,1176.5,False,False,0.6410942186942777,False
4041,C18orf56,494514,NORMAL,NOT,5.173520858186872e-16,73.5,True,True,6.8907149441155136e-15,False
4042,TUSC2,11334,NOT,NOT,1.0259080854229508e-14,2372.5,True,True,8.512277702056425e-14,False
4043,PLAC9,219348,NORMAL,NOT,2.7801864641928695e-17,2477.0,True,True,1.3176754528214198e-15,False
4044,TRIM47,91107,NOT,NOT,0.13919145901293478,1035.0,False,False,0.16751629388300956,False
