,Hugo_Symbol,Entrez_Gene_Id,FC,log2FC,ABS,segnificant,expressed,segnificance (-log10)
14528,TATDN1,83940,1.5806535562367432,0.660521195989101,0.660521195989101,1.0,over expressed,7.4381888999087735
14529,WDR43,23160,2.1524071852040128,1.1059510279436515,1.1059510279436515,1.0,over expressed,8.195094834745857
14530,TIMM17B,10245,1.4337248693774494,0.5197681986091727,0.5197681986091727,0.0,not expressed,6.878169469178608
14531,DNAJB7,150353,1.6719835069444442,0.741560616218546,0.741560616218546,1.0,over expressed,1.3701754438514042
14532,C6orf62,81688,0.718178948334123,-0.4775847303546976,0.4775847303546976,0.0,not expressed,6.31886147272422
14533,C3orf52,79669,0.9438529013088478,-0.08336606060578615,0.08336606060578615,0.0,not expressed,1.4776776947096608
14534,MEIOB,64735,7.903266685440724,2.9824490908550123,2.9824490908550123,1.0,over expressed,2.1217109527958886
14535,SPR,6697,1.3302442933217131,0.4116912144480468,0.4116912144480468,0.0,not expressed,3.284185912683805
14536,ZNF492,57615,2.234613040828763,1.1600250271979533,1.1600250271979533,1.0,over expressed,0.44210660056093937
14537,RAB21,23011,0.9277014888230594,-0.1082674381068265,0.1082674381068265,0.0,not expressed,0.8996099039305236
14538,ABI2,10152,1.228860273820799,0.29732088501429793,0.29732088501429793,0.0,not expressed,0.9835170816113813
14539,TBC1D5,9779,0.6413494143391081,-0.6408175274503741,0.6408175274503741,1.0,under expressed,6.199165719835358
14540,TCTN2,79867,0.9442637793020773,-0.08273816333790361,0.08273816333790361,0.0,not expressed,0.5043401326960383
14541,AMH,268,3.7980259705080663,1.925249770520348,1.925249770520348,1.0,over expressed,4.581308321389802
14542,IRS1,3667,1.4569425270420469,0.5429439675967822,0.5429439675967822,0.0,not expressed,1.3953892285697083
14543,AKAP17A,8227,0.9311436647571558,-0.10292431867942882,0.10292431867942882,0.0,not expressed,0.7818733039030323
14544,DOCK7,85440,1.3152716878817412,0.39536083926978843,0.39536083926978843,0.0,not expressed,5.076249194649655
14545,SAV1,60485,0.8677599931153229,-0.20463202067624592,0.20463202067624592,0.0,not expressed,1.9571596536882425
14546,PBX4,80714,0.9643348407142256,-0.05239392233172347,0.05239392233172347,0.0,not expressed,0.6043629562145345
14547,ZNF83,55769,0.8700482841358474,-0.2008326280059944,0.2008326280059944,0.0,not expressed,1.3878855781594026
14548,ZDHHC19,131540,0.8770462801339811,-0.18927512182038791,0.18927512182038791,0.0,not expressed,2.5110002619048823
14549,TIMP3,7078,0.23436646260998184,-2.0931619572430007,2.0931619572430007,1.0,under expressed,8.989904124351433
14550,CD5L,922,0.05215208608344333,-4.261131228073862,4.261131228073862,1.0,under expressed,9.121752834569019
14551,TNFRSF13B,23495,0.4120131938978222,-1.2792375573182386,1.2792375573182386,1.0,under expressed,2.3233980323634174
14552,PSMD10,5716,1.4366300027062755,0.5226885503179571,0.5226885503179571,0.0,not expressed,6.441626546292954
14553,ME1,4199,3.0762846856277877,1.6211890194046343,1.6211890194046343,1.0,over expressed,3.284185912683805
14554,SLC16A6,9120,0.33798881680346976,-1.5649525827263175,1.5649525827263175,1.0,under expressed,7.922181332086859
14555,OVOL2,58495,1.525613189465019,0.6093892214255519,0.6093892214255519,1.0,over expressed,2.840270688829393
14556,SNX30,401548,0.25548601682557154,-1.9686837626616758,1.9686837626616758,1.0,under expressed,9.121654631913783
14557,TMEM51,55092,1.233333280673456,0.30256270842139443,0.30256270842139443,0.0,not expressed,0.7493393436568478
14558,DQX1,165545,29.31514257620454,4.873574168284994,4.873574168284994,1.0,over expressed,9.121654631913783
14559,GDF9,2661,1.6746663159971065,0.7438736614128691,0.7438736614128691,1.0,over expressed,1.7703280864643938
14560,LRP3,4037,1.182584757639671,0.241943587407673,0.241943587407673,0.0,not expressed,0.660757469280423
14561,EIF2S3,1968,1.4560856829133946,0.542095252979706,0.542095252979706,0.0,not expressed,7.296061274110726
14562,GPR56,9289,2.5421996890276928,1.346077358059225,1.346077358059225,1.0,over expressed,7.462014525373007
14563,MPHOSPH9,10198,2.076786163845493,1.054352676827007,1.054352676827007,1.0,over expressed,8.045641539935716
14564,MARCH4,57574,0.9642407340770064,-0.052534717622002236,0.052534717622002236,0.0,not expressed,0.6043725820276669
14565,C19orf24,55009,1.4179465488266283,0.5038031495053686,0.5038031495053686,0.0,not expressed,5.88519334686607
14566,C12orf36,0,43.70442391832767,5.449707416764238,5.449707416764238,1.0,over expressed,6.894313456268156
14567,IFNE,338376,6.7983657774573425,2.765187986346673,2.765187986346673,1.0,over expressed,5.427904761013303
14568,CXCL9,4283,1.508500996971726,0.5931156499653508,0.5931156499653508,1.0,over expressed,0.6897396148716249
14569,LDLRAD3,143458,2.6534310100587133,1.4078590387664573,1.4078590387664573,1.0,over expressed,6.495174014530407
14570,C2orf44,80304,1.9925613642313558,0.9946241550860301,0.9946241550860301,1.0,over expressed,8.020870661230996
14571,C1orf127,148345,0.32440442079410564,-1.6241346149922382,1.6241346149922382,1.0,under expressed,7.775412474340075
14572,SLC1A7,6512,0.19811487481590562,-2.3355908904928744,2.3355908904928744,1.0,under expressed,8.911519805037207
14573,RORC,6097,0.15406255547358855,-2.698411833922855,2.698411833922855,1.0,under expressed,8.885215244668862
14574,WDR35,57539,0.7513799590663828,-0.41238545820116596,0.41238545820116596,0.0,not expressed,3.7195875409875185
14575,SNX16,64089,1.3265321886201944,0.40765968333087865,0.40765968333087865,0.0,not expressed,4.3797960913257565
14576,SLC20A2,6575,1.812419595626484,0.8579169942647136,0.8579169942647136,1.0,over expressed,5.659303572281202
14577,RXRB,6257,0.8450437503274723,-0.2429020591179322,0.2429020591179322,0.0,not expressed,3.2143586740463697
14578,TPTE2,93492,1.6867223453212894,0.7542225083050054,0.7542225083050054,1.0,over expressed,1.561615667733232
14579,FCGR3B,2215,0.21984123610550255,-2.1854660737270404,2.1854660737270404,1.0,under expressed,8.320723889304078
14580,OLFM1,10439,1.7493449278572222,0.8068147813385077,0.8068147813385077,1.0,over expressed,0.0512537696765579
14581,CRYAB,1410,0.9614452199821785,-0.05672343504602624,0.05672343504602624,0.0,not expressed,0.9496418910940309
14582,CYB5D1,124637,0.6633292304158125,-0.5922029934854985,0.5922029934854985,1.0,under expressed,7.296061274110726
14583,MDFIC,29969,0.6544306203621676,-0.6116878423119266,0.6116878423119266,1.0,under expressed,6.166644056283292
14584,ROR1,4919,0.13832551425478162,-2.8538608075682617,2.8538608075682617,1.0,under expressed,9.121654631913783
14585,C10orf82,143379,4.43260107701513,2.1481535294084204,2.1481535294084204,1.0,over expressed,0.9484433195038857
14586,NR1D2,9975,0.8412747436434652,-0.24935106187258443,0.24935106187258443,0.0,not expressed,0.7118366511403194
14587,TMEM126B,55863,0.7488552559369319,-0.41724120360245714,0.41724120360245714,0.0,not expressed,6.275175036749942
14588,BCL10,8915,0.9638860037154106,-0.05306556212435794,0.05306556212435794,0.0,not expressed,0.3822967890016833
14589,ARF5,381,1.454364385191387,0.5403887760301901,0.5403887760301901,0.0,not expressed,7.3614280389855935
14590,THRA,7067,0.47811752093231824,-1.0645628197204564,1.0645628197204564,1.0,under expressed,8.120190735950489
14591,DCT,1638,0.687682088334693,-0.5401863258644105,0.5401863258644105,0.0,not expressed,2.2985437256221934
14592,SCG3,29106,1.278367562919602,0.3543027071451629,0.3543027071451629,0.0,not expressed,1.1903485696585037
14593,KLC3,147700,7.97346468018128,2.995206749406915,2.995206749406915,1.0,over expressed,9.042485724093911
14594,CD101,9398,0.18055755040485466,-2.469469343922983,2.469469343922983,1.0,under expressed,8.833107922793625
14595,TCF21,6943,0.058585106290278834,-4.093322245471639,4.093322245471639,1.0,under expressed,9.121654631913783
14596,COLEC11,78989,1.0844980132899182,0.11702741011538936,0.11702741011538936,0.0,not expressed,0.07410576811119159
14597,RGL2,5863,0.770295408348121,-0.3765162693037272,0.3765162693037272,0.0,not expressed,4.042739536056594
14598,PITRM1,10531,1.0334182835103647,0.047424313644515506,0.047424313644515506,0.0,not expressed,0.7645835892330982
14599,AC016722.1,0,0.5589746422849569,-0.8391452577572279,0.8391452577572279,1.0,under expressed,3.7612773554270587
14600,ATP7B,540,1.016407288870895,0.02347862641121455,0.02347862641121455,0.0,not expressed,2.862019321056564
14601,SLC25A12,8604,1.4301752752751864,0.516191967475336,0.516191967475336,0.0,not expressed,6.561937813806516
14602,SRMS,6725,5.076465015563675,2.3438242293287144,2.3438242293287144,1.0,over expressed,5.190602486108274
14603,CRTC3,64784,0.7085857729602022,-0.49698559568263967,0.49698559568263967,0.0,not expressed,8.220141748831526
14604,CHD4,1108,1.352302401699766,0.43541780298789773,0.43541780298789773,0.0,not expressed,6.673994992312533
14605,UQCR10,29796,1.1669315438123955,0.22271993011196284,0.22271993011196284,0.0,not expressed,1.3526046900198967
14606,YOD1,55432,1.1124609938941852,0.1537547518974847,0.1537547518974847,0.0,not expressed,1.9239395855607604
14607,PSEN1,5663,0.9168855697995788,-0.12518640270715298,0.12518640270715298,0.0,not expressed,2.131415166569357
14608,ABCC9,10060,0.2880272925419338,-1.7957225715901681,1.7957225715901681,1.0,under expressed,8.96367261836735
14609,LRRC37A3,374819,0.9908047789025642,-0.013327267802477399,0.013327267802477399,0.0,not expressed,0.30974853143750164
14610,YPEL1,29799,0.5491597682119208,-0.8647021582719774,0.8647021582719774,1.0,under expressed,4.182960483054282
14611,HJURP,55355,18.753061243493406,4.229054214779513,4.229054214779513,1.0,over expressed,9.095225458117138
14612,SYT1,6857,4.310323293953849,2.107796082096721,2.107796082096721,1.0,over expressed,6.472997808920023
14613,NDRG3,57446,1.0398852992220144,0.056424405895704764,0.056424405895704764,0.0,not expressed,0.2368123170617854
14614,GRK1,6011,2.7263587214265397,1.4469753976437993,1.4469753976437993,1.0,over expressed,1.230954093279539
14615,SNAP25,6616,1.2013558474693147,0.2646635476622359,0.2646635476622359,0.0,not expressed,0.8832090543998691
14616,IGSF22,283284,0.6037804726035937,-0.7279039967531494,0.7279039967531494,1.0,under expressed,4.998396501705256
14617,PTGFRN,5738,4.618519886413977,2.2074305800707714,2.2074305800707714,1.0,over expressed,8.833107922793625
14618,SCTR,6344,0.12213126827715982,-3.033495485772088,3.033495485772088,1.0,under expressed,9.121654631913783
14619,PIN4,5303,1.1306030858744724,0.17709253981136516,0.17709253981136516,0.0,not expressed,1.0645994409084132
14620,CYP26B1,56603,1.5582135824709877,0.6398929954361323,0.6398929954361323,1.0,over expressed,0.2625773579275589
14621,MTO1,25821,1.0478676899474537,0.06745656505553473,0.06745656505553473,0.0,not expressed,0.6590407917979827
14622,NT5C1B,93034,1.8592025631897469,0.8946839628280719,0.8946839628280719,1.0,over expressed,4.7591607191225185
14623,SON,6651,0.7999907390264346,-0.3219447959348258,0.3219447959348258,0.0,not expressed,5.825977330030116
14624,IL1B,3553,0.4749260252350558,-1.0742252789968842,1.0742252789968842,1.0,under expressed,1.2186682718138704
14625,PKP2,5318,4.368487578051624,2.127133888121331,2.127133888121331,1.0,over expressed,8.045641539935716
14626,RPS19BP1,91582,1.2019255735738505,0.2653475633034164,0.2653475633034164,0.0,not expressed,1.9202619789087154
14627,S100A5,6276,1.0392423378787217,0.05553211130592681,0.05553211130592681,0.0,not expressed,0.42356082392426203
14628,CDK8,1024,1.7761437759615442,0.8287483702415881,0.8287483702415881,1.0,over expressed,8.498261844663528
14629,GSTT2B,2953,0.8493864311691453,-0.23550703287186547,0.23550703287186547,0.0,not expressed,1.9944103521161685
14630,FAM163A,148753,2.6214525657361287,1.3903664410301642,1.3903664410301642,1.0,over expressed,2.056985462852974
14631,PRPH2,5961,0.5884824120603015,-0.7649287967222916,0.7649287967222916,1.0,under expressed,4.3797960913257565
14632,WBP1L,54838,0.6566195923030503,-0.6068702970070079,0.6068702970070079,1.0,under expressed,7.22552838952294
14633,GPATCH3,63906,0.9464547714065364,-0.07939452992674972,0.07939452992674972,0.0,not expressed,0.5237526165322602
14634,CEP57,9702,1.1603628689048522,0.21457603578822998,0.21457603578822998,0.0,not expressed,1.2855732869702876
14635,LRRTM1,347730,4.756136309476527,2.249790062894287,2.249790062894287,1.0,over expressed,0.39729941253342216
14636,FAM50B,26240,1.0132937335249814,0.019052443115350665,0.019052443115350665,0.0,not expressed,0.04385289882619079
14637,SIGLEC5,8778,0.28471666456060535,-1.812401157917684,1.812401157917684,1.0,under expressed,7.654036348411331
14638,KIF20B,9585,3.1395186358987863,1.6505433760475272,1.6505433760475272,1.0,over expressed,9.042485724093911
14639,BCAS2,10286,1.0880923420756583,0.12180099758225037,0.12180099758225037,0.0,not expressed,0.9078620896881753
14640,GCC1,79571,1.0177162253512506,0.025335343976782644,0.025335343976782644,0.0,not expressed,0.09390239938013645
14641,XRN2,22803,1.2666313928980768,0.34099674151958825,0.34099674151958825,0.0,not expressed,4.182960483054282
14642,RFPL2,10739,1.449086161879895,0.5351433793125105,0.5351433793125105,0.0,not expressed,0.05125408445153675
14643,NOMO2,283820,1.2909857059371945,0.36847302691335415,0.36847302691335415,0.0,not expressed,3.7696892267727007
14644,NBPF16,728936,0.9327352145533965,-0.10046050884510002,0.10046050884510002,0.0,not expressed,1.693494443972082
14645,FGFBP1,9982,8.350948863443962,3.061940130857518,3.061940130857518,1.0,over expressed,6.878169469178608
14646,CLN6,54982,1.462576704832585,0.5485122888189181,0.5485122888189181,0.0,not expressed,6.238272459477577
14647,UBE2K,3093,1.8766890292754108,0.9081896128272526,0.9081896128272526,1.0,over expressed,9.121752834569019
14648,CDC42EP2,10435,0.4448450119941017,-1.168625319202,1.168625319202,1.0,under expressed,7.605794709947898
14649,MUM1,84939,0.9262283488361375,-0.11056018096882271,0.11056018096882271,0.0,not expressed,1.1582318497010715
14650,NPHP3,27031,0.8921017273561189,-0.16471986323484777,0.16471986323484777,0.0,not expressed,1.4776643018283782
14651,SGOL1,151648,11.622265195465063,3.538819374281774,3.538819374281774,1.0,over expressed,9.068835823031932
14652,HOXB7,3217,4.763765194023322,2.252102304518869,2.252102304518869,1.0,over expressed,7.17870304330531
14653,NAP1L4,4676,1.4733483449570555,0.5590985682743532,0.5590985682743532,0.0,not expressed,7.807397123844284
14654,RP1-102H19.8,0,0.5449716665528775,-0.8757468697431847,0.8757468697431847,1.0,under expressed,5.213988259556991
14655,DLEU2L,0,1.0262263480951654,0.03734897193825419,0.03734897193825419,0.0,not expressed,0.06262555450391172
14656,ZNF879,345462,0.8022201441570176,-0.31792990147172695,0.31792990147172695,0.0,not expressed,2.1189141566306224
14657,TCF19,6941,3.30410025129497,1.7242574609256085,1.7242574609256085,1.0,over expressed,9.016175158728634
14658,C9orf139,401563,0.6072127997635148,-0.7197258924727231,0.7197258924727231,1.0,under expressed,3.5146157064867376
14659,PPP2R1A,5518,1.1727828694344173,0.22993593562860704,0.22993593562860704,0.0,not expressed,2.427598042465175
14660,UQCRC2,7385,1.091956002329614,0.12691472759508407,0.12691472759508407,0.0,not expressed,0.7493393436568478
14661,C19orf68,374920,0.9423704785634505,-0.08563375000720343,0.08563375000720343,0.0,not expressed,0.49155430561772534
14662,NBEA,26960,0.49677359935069054,-1.0093395902055744,1.0093395902055744,1.0,under expressed,5.474849263456151
14663,ASH2L,9070,1.296070638697839,0.37414435041532657,0.37414435041532657,0.0,not expressed,1.2473182947690167
14664,CPXM1,56265,2.083513104983023,1.0590181744031009,1.0590181744031009,1.0,over expressed,4.025385324241509
14665,GBGT1,26301,0.5156030800658412,-0.9556672129130849,0.9556672129130849,1.0,under expressed,7.6298958434743325
14666,LOXL2,4017,3.3126709876571843,1.7279949229944556,1.7279949229944556,1.0,over expressed,5.867960133237655
14667,STYX,6815,1.2200720607716777,0.28696635979451474,0.28696635979451474,0.0,not expressed,3.5405236241968097
14668,QRICH2,84074,0.9795610782208924,-0.02979264374298482,0.02979264374298482,0.0,not expressed,0.1185763924634942
14669,C20orf195,79025,0.5403377671499027,-0.8880665715826682,0.8880665715826682,1.0,under expressed,3.1912118376286527
14670,TEX40,25858,0.9045775968286281,-0.1446838289030841,0.1446838289030841,0.0,not expressed,1.583762045210366
14671,CD200R1,131450,0.4419561535730707,-1.1780248478056088,1.1780248478056088,1.0,under expressed,5.454549301092146
14672,FAM216B,144809,0.09021656027486853,-3.470463908915765,3.470463908915765,1.0,under expressed,7.726694123992776
14673,C21orf2,755,0.5454812966562078,-0.8743983643035195,0.8743983643035195,1.0,under expressed,8.93748063817109
14674,MRPL1,65008,1.1815276649910853,0.24065340982651054,0.24065340982651054,0.0,not expressed,1.2091893750279727
14675,NKX2-3,159296,7.785714285714283,2.960829402719322,2.960829402719322,1.0,over expressed,4.2961409618849284
14676,CLCN4,1183,0.41688843046243756,-1.2622667600307564,1.2622667600307564,1.0,under expressed,8.42320445758811
14677,ZNF841,284371,1.117271634354247,0.1599799807126926,0.1599799807126926,0.0,not expressed,0.3939274127226876
14678,PHF16,0,1.214014411461944,0.2797855478055159,0.2797855478055159,0.0,not expressed,0.3880963331297035
14679,PTPN21,11099,0.18242336455844313,-2.4546375749577822,2.4546375749577822,1.0,under expressed,8.93748063817109
14680,CHCHD3,54927,1.2150649946888394,0.2810334866766386,0.2810334866766386,0.0,not expressed,3.607689139581489
14681,ZNF517,340385,1.2333695777352676,0.3026051663857979,0.3026051663857979,0.0,not expressed,2.662079423425575
14682,WDR17,116966,0.38307521732463634,-1.384300399846927,1.384300399846927,1.0,under expressed,6.651505120275654
14683,APOBEC3B,9582,10.164692820133231,3.345494712080171,3.345494712080171,1.0,over expressed,9.068835823031932
14684,FHIT,2272,0.5168784834418498,-0.9521029476968529,0.9521029476968529,1.0,under expressed,7.249000032202974
14685,CCNB3,85417,0.6157253858684826,-0.6996410439377928,0.6996410439377928,1.0,under expressed,4.5627955499336
14686,LMAN1L,79748,2.088121583788828,1.0622057172825092,1.0622057172825092,1.0,over expressed,0.03887933120950211
14687,NBPF8,25832,0.9864993863357425,-0.01960994138470818,0.01960994138470818,0.0,not expressed,0.06704874697032807
14688,PRPF38A,84950,1.2988887577356967,0.3772778776408275,0.3772778776408275,0.0,not expressed,3.4903772981449857
14689,NDEL1,81565,0.6605872929786057,-0.5981788766006922,0.5981788766006922,1.0,under expressed,7.155349332760461
14690,XPO1,7514,2.0430388908456845,1.0307166671627581,1.0307166671627581,1.0,over expressed,8.9546396721212
14691,RELL2,285613,1.9413812160385564,0.9570834382406546,0.9570834382406546,1.0,over expressed,5.515566130040442
14692,SUCLG1,8802,1.0525537223340038,0.07389387031484734,0.07389387031484734,0.0,not expressed,0.1961550109599624
14693,SAMD9L,219285,0.3590022791137783,-1.4779350919094856,1.4779350919094856,1.0,under expressed,8.651976802386294
14694,ACYP2,98,0.6928776039796682,-0.5293275704137276,0.5293275704137276,0.0,not expressed,5.8418056921332235
14695,FGFR3,2261,2.5497604134153167,1.350361691548257,1.350361691548257,1.0,over expressed,3.702963733844431
14696,RP11-182J1.16,0,1.7428833792470164,0.8014760383042032,0.8014760383042032,1.0,over expressed,2.877465841190593
14697,SUB1,10923,1.8775246460026274,0.9088318459192507,0.9088318459192507,1.0,over expressed,7.509783824715966
14698,IL34,146433,0.5413058713513071,-0.8854840583524956,0.8854840583524956,1.0,under expressed,5.233820872985007
14699,EDN2,1907,4.248204154436318,2.0868530988905634,2.0868530988905634,1.0,over expressed,1.493361605049459
14700,RALGDS,5900,0.7105506033528941,-0.4929906972045263,0.4929906972045263,0.0,not expressed,3.887937388338629
14701,LAMB3,3914,2.8521439624548095,1.5120468038988581,1.5120468038988581,1.0,over expressed,6.016344108991798
14702,KDM5A,5927,1.3924805756675434,0.477657202909248,0.477657202909248,0.0,not expressed,4.1687969781976095
14703,CCDC171,203238,0.9725502978244753,-0.04015523034587758,0.04015523034587758,0.0,not expressed,1.0358081179425163
14704,MAP3K15,389840,0.24085756372486228,-2.0537478648507475,2.0537478648507475,1.0,under expressed,7.343279814448254
14705,ZNHIT1,10467,1.0124387049319101,0.01783456699224742,0.01783456699224742,0.0,not expressed,0.008702996983922599
14706,THEG,51298,17.657052726453358,4.142172646719809,4.142172646719809,1.0,over expressed,6.4346898829228785
14707,RPSA,3921,1.0796700599264932,0.11059050161827068,0.11059050161827068,0.0,not expressed,0.3442469053316248
14708,POP4,10775,1.6835344103195966,0.7514932091905623,0.7514932091905623,1.0,over expressed,4.730853639035571
14709,RBM27,54439,1.0659216126477464,0.09210134691273691,0.09210134691273691,0.0,not expressed,0.4356322233596668
14710,MTA1,9112,1.6502425749430734,0.7226781068620663,0.7226781068620663,1.0,over expressed,7.4381888999087735
14711,ABCF3,55324,1.9116689965447793,0.9348327438293864,0.9348327438293864,1.0,over expressed,8.989904124351433
14712,POF1B,79983,6.965074683067659,2.8001388222183015,2.8001388222183015,1.0,over expressed,6.6965240903092855
14713,KRT6C,286887,272.2345902249641,8.088706577614166,8.088706577614166,1.0,over expressed,8.787543364742776
14714,COL17A1,1308,64.37220351186329,6.008365949182047,6.008365949182047,1.0,over expressed,8.781158651325446
14715,LLGL2,3993,0.5819051833336937,-0.7811439979019072,0.7811439979019072,1.0,under expressed,6.584270821007456
14716,CACNA2D2,9254,0.05413564730505736,-4.207277295274172,4.207277295274172,1.0,under expressed,9.121654631913783
14717,GPER1,2852,0.1357357376669646,-2.881127479016976,2.881127479016976,1.0,under expressed,8.93748063817109
14718,KCNV1,27012,12.220567375886521,3.61123936297164,3.61123936297164,1.0,over expressed,2.0533186750921817
14719,MGAT4B,11282,0.9615598029914288,-0.0565515079450188,0.0565515079450188,0.0,not expressed,0.4594107279344818
14720,TCAIM,285343,0.6151392698170046,-0.7010150159352159,0.7010150159352159,1.0,under expressed,9.121654631913783
14721,RAP1GAP2,23108,1.0512241636416568,0.07207034322087003,0.07207034322087003,0.0,not expressed,0.3997900789915898
14722,NAT9,26151,1.3375272061481907,0.419568237140616,0.419568237140616,0.0,not expressed,5.3135405505167945
14723,ESD,2098,0.7613167746941968,-0.3934312282949511,0.3934312282949511,0.0,not expressed,5.154723868604863
14724,MTHFSD,64779,1.075842363187544,0.10546670381631536,0.10546670381631536,0.0,not expressed,0.22758548216996322
14725,PRR16,51334,1.1472226800725238,0.19814545086159147,0.19814545086159147,0.0,not expressed,0.19875685445038155
14726,ZNF366,167465,0.15174300015690234,-2.7202981278089977,2.7202981278089977,1.0,under expressed,9.121654631913783
14727,FOXO3,2309,0.7783604081641817,-0.36148976657443654,0.36148976657443654,0.0,not expressed,3.3469312536255473
14728,STK39,27347,1.6239524716022007,0.6995094096245641,0.6995094096245641,1.0,over expressed,6.584270821007456
14729,ALKBH4,54784,1.480138549217605,0.5657322264716068,0.5657322264716068,0.0,not expressed,5.3135405505167945
14730,AZI2,64343,0.6210154311660789,-0.6872989775041131,0.6872989775041131,1.0,under expressed,7.897607530922321
14731,SEMA4B,10509,3.856004741707355,1.9471068256429473,1.9471068256429473,1.0,over expressed,8.245228108406758
14732,FKBP9,11328,1.6871647849347706,0.7546008881471744,0.7546008881471744,1.0,over expressed,2.7111943521692465
14733,HMGA2,8091,83.4218930041152,6.382354145027028,6.382354145027028,1.0,over expressed,8.740014036405785
14734,HTRA2,27429,1.1867353798663303,0.24699827641637215,0.24699827641637215,0.0,not expressed,2.8890387487764815
14735,PRDM12,59335,6.627027027027029,2.7283618031744696,2.7283618031744696,1.0,over expressed,5.756601469932045
14736,IFNGR1,3459,0.5548940782670448,-0.849715688006362,0.849715688006362,1.0,under expressed,7.462014525373007
14737,PDXK,8566,0.8820476371698683,-0.18107152067730903,0.18107152067730903,0.0,not expressed,1.776191643005688
14738,RP11-683L23.1,0,3.199424416843379,1.6778123845952204,1.6778123845952204,1.0,over expressed,4.5627955499336
14739,SLC27A5,10998,1.6383650295037104,0.7122568268104074,0.7122568268104074,1.0,over expressed,4.182960483054282
14740,FSCN1,6624,5.485390256256835,2.455594264336394,2.455594264336394,1.0,over expressed,8.96367261836735
14741,VPS37A,137492,1.01772679657275,0.02535032946020715,0.02535032946020715,0.0,not expressed,0.09794481338731109
14742,CBX1,10951,2.2901643189877894,1.1954511152148017,1.1954511152148017,1.0,over expressed,8.781158651325446
14743,CSF2RA,1438,0.4191731220877604,-1.2543818824821191,1.2543818824821191,1.0,under expressed,7.410311504239314
14744,NRL,4901,0.5219793107740032,-0.9379354697689682,0.9379354697689682,1.0,under expressed,8.911423991989432
14745,KPTN,11133,1.770120580469321,0.8238476399240262,0.8238476399240262,1.0,over expressed,6.946934175169525
14746,IL9R,3581,0.6113110065504203,-0.710021552072584,0.710021552072584,1.0,under expressed,4.060132265797689
14747,YEATS4,8089,1.7863833759605754,0.8370417306511971,0.8370417306511971,1.0,over expressed,7.343279814448254
14748,MAP1S,55201,0.7665563435715629,-0.3835362578580581,0.3835362578580581,0.0,not expressed,4.4462365022943136
14749,ALAS1,211,0.4980732231362971,-1.0055702423728883,1.0055702423728883,1.0,under expressed,9.016175158728634
14750,ATF1,466,1.04495834466139,0.06344543307340156,0.06344543307340156,0.0,not expressed,0.49155430561772534
14751,OLFM4,10562,12.671705571283585,3.663538814601248,3.663538814601248,1.0,over expressed,5.995029129321984
14752,XAGE1B,9503,3.617593025231499,1.8550301156691218,1.8550301156691218,1.0,over expressed,0.8467580799936094
14753,SMPDL3A,10924,0.9460068907316104,-0.08007740266717783,0.08007740266717783,0.0,not expressed,0.9922893128798845
14754,TMEM184B,25829,1.1768921305225453,0.23498209446992904,0.23498209446992904,0.0,not expressed,2.2199636202197857
14755,HNRNPH3,3189,1.1883559627459652,0.24896704890497898,0.24896704890497898,0.0,not expressed,2.044627921981026
14756,PUS3,83480,1.2250367930604746,0.29282508014111236,0.29282508014111236,0.0,not expressed,3.3785329342432817
14757,RELL1,768211,0.6898539539463924,-0.5356371275167008,0.5356371275167008,0.0,not expressed,4.343660210055662
14758,ZNF732,654254,1.2612596447155935,0.33486530150618676,0.33486530150618676,0.0,not expressed,0.5939409525468807
14759,CHD3,1107,1.05166289624897,0.07267233215132997,0.07267233215132997,0.0,not expressed,0.029372052316812346
14760,SMYD4,114826,0.6705930691415967,-0.5764905225321636,0.5764905225321636,0.0,not expressed,7.4381888999087735
14761,PXDNL,137902,2.054579093432008,1.0388428698123306,1.0388428698123306,1.0,over expressed,1.8068808858254908
14762,PCNXL3,399909,1.4947646895571325,0.5799183888189128,0.5799183888189128,0.0,not expressed,7.750992146811191
14763,KRT8,3856,1.6395078026228767,0.7132627677136171,0.7132627677136171,1.0,over expressed,1.3852669255104875
14764,P2RY11,5032,0.9505539089842054,-0.07315964579500048,0.07315964579500048,0.0,not expressed,0.5501019077116284
14765,EGR1,1958,0.25672207503510436,-1.9617207390816318,1.9617207390816318,1.0,under expressed,6.878169469178608
14766,RP11-697E2.6,0,1.3817585075142504,0.466505495281102,0.466505495281102,0.0,not expressed,2.613275511310287
14767,ADNP2,22850,1.3298759677878764,0.411291697604945,0.411291697604945,0.0,not expressed,4.618450033491025
14768,ANP32E,81611,2.065296175442321,1.046348687311749,1.046348687311749,1.0,over expressed,8.371251690737195
14769,NOTUM,147111,1.036204496773869,0.051308749518315044,0.051308749518315044,0.0,not expressed,4.008069623030448
14770,SPTA1,6708,0.749063873663646,-0.41683935045061427,0.41683935045061427,0.0,not expressed,2.0320145517161468
14771,NGFR,4804,4.055742130484765,2.0199659267747925,2.0199659267747925,1.0,over expressed,3.837029055685592
14772,KLHL13,90293,4.537589971049907,2.18192624905895,2.18192624905895,1.0,over expressed,7.557710544108022
14773,TUBGCP5,114791,1.421356140151042,0.5072680867794214,0.5072680867794214,0.0,not expressed,5.115408762003892
14774,MYCBP2,23077,0.8290215779884665,-0.27051844183724894,0.27051844183724894,0.0,not expressed,3.2685949445440805
14775,SLC2A8,29988,1.2790183161159832,0.35503692440758006,0.35503692440758006,0.0,not expressed,2.020242112174525
