,Hugo_Symbol,Entrez_Gene_Id,normality,p,stat,expression,fdr,fdr_hypothesis
7470,SPA17,53340.0,NOT,4.8580216897793695e-06,164.0,expressed,1.1210013178258155e-05,True
7471,SAFB2,9667.0,ND,0.005982224793504331,320.0,expressed,0.008778706533111394,True
7472,PDCD6IP,10015.0,ND,5.600397025699862e-06,156.0,expressed,1.2785365219897599e-05,True
7473,FAM185A,222234.0,ND,0.03125001711697445,378.0,expressed,0.04154883750448192,True
7474,NPFFR1,64106.0,ND,3.854195206010719e-06,159.0,expressed,9.032861509135148e-06,True
7475,MMP19,4327.0,NOT,1.0235189212610724e-09,5.0,expressed,1.093136886055739e-08,True
7476,C11orf88,399949.0,ND,3.19761362271102e-07,108.0,expressed,9.185030816816241e-07,True
7477,GGTLC1,92086.0,NOT,7.555220876380673e-10,0.0,expressed,1.093136886055739e-08,True
7478,TNFRSF8,943.0,NOT,1.7686556243952408e-05,181.0,expressed,3.72331536819739e-05,True
7479,XXYLT1,152002.0,ND,1.0872449061578735e-09,6.0,expressed,1.093136886055739e-08,True
7480,NUMBL,9253.0,ND,4.8580216897793695e-06,164.0,expressed,1.1210013178258155e-05,True
7481,AP4S1,11154.0,ND,0.003553386527083243,335.5,expressed,0.005363924524236545,True
7482,EPB41,2035.0,ND,0.0003887877875099616,270.0,expressed,0.0006704910681076756,True
7483,DEGS2,123099.0,ND,0.0016771655501775634,312.0,expressed,0.0026493265251753303,True
7484,BAZ1B,9031.0,ND,0.00023075330864934335,256.0,expressed,0.00041112452629098666,True
7485,NUDT4,11163.0,NOT,0.27748171276573774,525.0,not,0.31650687276514494,False
7486,PPP1R14C,81706.0,NOT,0.019236284445921053,395.0,expressed,0.0263714636777467,True
7487,PCBP2,5094.0,ND,3.854195206010719e-06,159.0,expressed,9.032861509135148e-06,True
7488,MYADML2,255275.0,NOT,1.543375675783343e-08,36.5,expressed,6.59293145379754e-08,True
7489,PPHLN1,51535.0,ND,5.086836313927119e-06,165.0,expressed,1.1701078205471503e-05,True
7490,SCRN1,9805.0,ND,5.1316124816357114e-05,218.0,expressed,0.00010034933848795214,True
7491,ENAH,55740.0,ND,2.9291979591968343e-08,55.0,expressed,1.1113967657615927e-07,True
7492,ABHD17C,58489.0,NOT,1.02597616190337e-05,169.0,expressed,2.2386937219755863e-05,True
7493,MT-ND2,4536.0,NOT,3.3651326713047556e-07,109.0,expressed,9.624613724634047e-07,True
7494,ALDH3B2,222.0,NOT,1.5591448621045152e-09,12.0,expressed,1.2209531955056891e-08,True
7495,RP11-613M10.8,0.0,NOT,0.00044733794567684544,206.5,expressed,0.0007655040130329377,True
7496,ZNF764,92595.0,ND,0.13962920182648408,464.0,not,0.16823088726129953,False
7497,YTHDF2,51441.0,NOT,0.27748171276573774,525.0,not,0.31650687276514494,False
7498,PTOV1,53635.0,NOT,2.9792973835036017e-05,205.0,expressed,6.036519153181412e-05,True
7499,ZNF321P,100529240.0,NOT,0.037163967421918735,403.0,expressed,0.04889250911687199,True
7500,PTGS2,5743.0,ND,8.034644982217638e-05,229.0,expressed,0.00015335155459928151,True
7501,TAPBPL,55080.0,ND,1.422594945451938e-06,138.0,expressed,3.591309028595971e-06,True
7502,HIST1H2BG,8339.0,NOT,5.095113411870285e-09,25.0,expressed,2.7557321286806252e-08,True
7503,INHBE,83729.0,ND,1.4992617020836475e-08,51.0,expressed,6.406071210362357e-08,True
7504,ZCCHC17,51538.0,NOT,0.5539416420840029,553.0,not,0.5936684575346578,False
7505,TNIP3,79931.0,NOT,0.00018354826338049763,250.0,expressed,0.0003316385576715926,True
7506,RUFY4,285180.0,ND,0.11012810248713288,472.0,not,0.13486906071637747,False
7507,TMEM256,254863.0,NOT,0.6891526427278933,549.0,not,0.7221346538350332,False
7508,S100A8,6279.0,NOT,0.04215212113735125,427.0,expressed,0.054969267958612726,False
7509,BRCA2,675.0,NOT,5.949378648206278e-08,76.0,expressed,2.0612819123097364e-07,True
7510,AQP9,366.0,NOT,1.6090935316643193e-09,6.0,expressed,1.2566496726718406e-08,True
7511,GNS,2799.0,NOT,1.383114626082743e-09,10.0,expressed,1.150375790350476e-08,True
7512,KDM6B,23135.0,NOT,3.451321958833673e-08,66.0,expressed,1.278061882933584e-07,True
7513,LPCAT2,54947.0,NOT,0.08751760318092273,460.5,not,0.10897906688895265,False
7514,CACNB3,784.0,NOT,0.014233561495243838,349.0,expressed,0.019879115112809223,True
7515,TXN2,25828.0,ND,0.05658244438545605,440.0,not,0.0725389036555661,False
7516,CYGB,114757.0,ND,9.002403196420849e-09,42.0,expressed,4.288927612194433e-08,True
7517,AL626787.1,0.0,ND,0.2008761306841198,505.0,not,0.23513586919421123,False
7518,SELPLG,6404.0,NOT,8.031090907046913e-10,1.0,expressed,1.093136886055739e-08,True
7519,C19orf73,55150.0,NOT,3.7259501078061126e-07,111.0,expressed,1.0532775014293993e-06,True
7520,DLK2,65989.0,NOT,2.8226548342339874e-09,22.0,expressed,1.784169859545998e-08,True
7521,ZNF669,79862.0,NOT,0.0013286656560382564,305.0,expressed,0.002126234294401193,True
7522,ZNF781,163115.0,NOT,3.1749592482457436e-09,24.0,expressed,1.9449440075689794e-08,True
7523,VWA8,23078.0,ND,0.18122946024254183,499.0,not,0.2137752765920048,False
7524,TM6SF1,53346.0,NOT,1.1100954635085601e-09,0.0,expressed,1.093136886055739e-08,True
7525,CAAP1,79886.0,NOT,0.025537891202960256,388.0,expressed,0.034401674246033874,True
7526,PPAN,56342.0,NOT,1.54429974258478e-07,85.0,expressed,4.799339159440426e-07,True
7527,TXNRD2,10587.0,ND,6.166815818239549e-07,121.0,expressed,1.6666417906772247e-06,True
7528,TMEM179,388021.0,ND,1.2408148831985838e-06,79.5,expressed,3.1643160772446906e-06,True
7529,KRT1,3848.0,NOT,0.7245797902868737,601.0,not,0.7539977035844674,False
7530,PBX2,5089.0,NOT,0.00014553617089860732,244.0,expressed,0.0002666105357660065,True
7531,DUSP15,128853.0,ND,0.0617746971525896,444.0,not,0.07865255699520823,False
7532,HIRIP3,8479.0,NOT,5.948328107197706e-08,76.0,expressed,2.0612819123097364e-07,True
7533,EMX1,2016.0,ND,5.026042852664677e-09,18.0,expressed,2.742257274689481e-08,True
7534,TFG,10342.0,ND,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
7535,PRSS42,339906.0,NOT,0.6966699261688591,381.0,not,0.7289946680336206,False
7536,MEF2B,4207.0,ND,0.01644711073792131,389.0,expressed,0.022780936337202583,True
7537,FAM207A,85395.0,NOT,4.067656952108499e-08,69.0,expressed,1.4774763214397458e-07,True
7538,KIF3C,3797.0,NOT,7.1594666223879605e-09,38.0,expressed,3.584921330485565e-08,True
7539,F8A1,8263.0,ND,1.3689999365717922e-05,164.0,expressed,2.9283647726941196e-05,True
7540,ZBTB46,140685.0,NOT,1.4171696914869546e-08,50.0,expressed,6.131131084507173e-08,True
7541,FGFR1,2260.0,NOT,0.009562236670176832,352.0,expressed,0.013656385456126387,True
7542,FAM167A,83648.0,NOT,3.784971871143241e-09,27.0,expressed,2.203754266059976e-08,True
7543,JHDM1D,0.0,NOT,0.35658693993847124,542.0,not,0.3982955765832853,False
7544,IL4I1,259307.0,ND,2.3063276909535797e-05,199.0,expressed,4.752124387073365e-05,True
7545,NWD1,284434.0,NOT,1.7796456927994258e-05,193.0,expressed,3.733257965162123e-05,True
7546,UBE2E3,10477.0,NOT,4.508498608679214e-09,30.0,expressed,2.5164560085600458e-08,True
7547,TSG101,7251.0,NOT,0.0031841956112062223,316.0,expressed,0.004836164409709583,True
7548,ERVV-1,147664.0,NOT,0.0015912032711021054,199.0,expressed,0.002521375574049612,True
7549,PNMA5,114824.0,ND,0.012526986195364319,361.5,expressed,0.017633937950205233,True
7550,TDO2,6999.0,ND,0.0019756016200756514,317.0,expressed,0.003089112779399609,True
7551,APOB,338.0,ND,0.0011220019771839497,300.0,expressed,0.0018134418775699655,True
7552,ASPN,54829.0,NOT,0.3319694831715281,537.0,not,0.3727266880143083,False
7553,TARSL2,123283.0,NOT,0.28942362339137306,506.0,not,0.32895539799236595,False
7554,REN,5972.0,NOT,9.066026281609868e-10,3.0,expressed,1.093136886055739e-08,True
7555,PHGDH,26227.0,NOT,1.4685612927356851e-09,11.0,expressed,1.1838262404110574e-08,True
7556,CABP1,9478.0,NOT,0.6055398662613332,584.0,not,0.6437354578255096,False
7557,PCDHGB7,56099.0,NOT,1.1962409574708818e-08,47.0,expressed,5.3773256675278386e-08,True
7558,AAED1,195827.0,NOT,7.555220876380673e-10,0.0,expressed,1.093136886055739e-08,True
7559,YBX1,4904.0,NOT,8.70156284500023e-05,218.0,expressed,0.00016525285033620993,True
7560,LACC1,144811.0,ND,3.648443105419524e-06,147.0,expressed,8.61257920827033e-06,True
7561,UTS2R,2837.0,NOT,0.7572022385654706,387.0,not,0.7847302580369852,False
7562,NOL3,8996.0,ND,0.021290171380317944,381.0,expressed,0.029032815803204333,True
7563,OSBPL3,26031.0,ND,2.5235927599199303e-05,189.0,expressed,5.1708059456312175e-05,True
7564,NR1I3,9970.0,NOT,0.002248634677809934,321.0,expressed,0.0034879378700876902,True
7565,C5orf58,133874.0,NOT,0.8130405737621077,613.0,not,0.8347364740128617,False
7566,ETFB,2109.0,NOT,0.00163965156727878,281.0,expressed,0.002594337866343737,True
7567,PRTFDC1,56952.0,NOT,2.8226548342339874e-09,22.0,expressed,1.784169859545998e-08,True
7568,NEK3,4752.0,ND,2.526575207856571e-06,150.0,expressed,6.097595238295929e-06,True
7569,G6PC3,92579.0,NOT,0.001622698842458594,311.0,expressed,0.002567984839086865,True
7570,SLA,6503.0,NOT,8.53422673646545e-10,2.0,expressed,1.093136886055739e-08,True
7571,PPP2CB,5516.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
7572,SLC45A4,57210.0,ND,0.189232302822525,501.5,not,0.22266794028057485,False
7573,GBP1,2633.0,ND,2.026757046469517e-05,196.0,expressed,4.2142787647762284e-05,True
7574,MADCAM1,8174.0,NOT,0.8658490582633351,620.0,not,0.8824516726113812,False
7575,SRPK3,26576.0,ND,0.5722664037295826,579.0,not,0.6115243179777644,False
7576,ZNF618,114991.0,NOT,0.49920989891274925,567.5,not,0.5407481191194974,False
7577,ALDH3B1,221.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
7578,HS3ST5,222537.0,NOT,0.4202120225803053,554.0,not,0.4623405801805791,False
7579,CCDC40,55036.0,ND,6.482283621094172e-07,122.0,expressed,1.7429019385899116e-06,True
7580,ANO2,57101.0,NOT,2.2309759044101416e-07,101.0,expressed,6.66207584246935e-07,True
7581,ATP6V1B1,525.0,NOT,0.5271975580152891,572.0,not,0.5676829654499856,False
7582,LTBR,4055.0,NOT,2.218010774931945e-08,58.0,expressed,8.77401789259202e-08,True
7583,SLCO3A1,28232.0,ND,0.4661102219910902,562.0,not,0.5079839811302809,False
7584,FAM124B,79843.0,ND,8.031090907046913e-10,1.0,expressed,1.093136886055739e-08,True
7585,FANCM,57697.0,ND,1.5496795271408795e-07,94.0,expressed,4.799339159440426e-07,True
7586,IFRD2,7866.0,ND,0.2971520449298021,529.5,not,0.3367424282447081,False
7587,PTK7,5754.0,NOT,1.0115116071269476e-06,131.0,expressed,2.6189842645560584e-06,True
7588,ZNF689,115509.0,NOT,0.0017049187897090008,312.5,expressed,0.0026914440365734247,True
7589,XPO6,23214.0,NOT,3.920086785268383e-07,112.0,expressed,1.1045424761949327e-06,True
7590,SLC2A4RG,56731.0,NOT,1.6329285453687908e-07,95.0,expressed,5.028313836229208e-07,True
7591,SUMO4,387082.0,ND,0.002838986679185031,297.0,expressed,0.004346286324257481,True
7592,CTAGE8,100142659.0,NOT,0.03492375090847877,419.0,expressed,0.046106824374778047,True
7593,LGI4,163175.0,ND,1.5591448621045152e-09,12.0,expressed,1.2209531955056891e-08,True
7594,DHRS3,9249.0,ND,0.009022197592201872,367.0,expressed,0.01294146165067145,True
7595,C3orf36,80111.0,ND,2.473756574659273e-07,103.0,expressed,7.309980298877685e-07,True
7596,NAA30,122830.0,ND,4.0375392997249546e-06,160.0,expressed,9.431844679208734e-06,True
7597,C14orf182,283551.0,NOT,0.00019816925019304648,252.0,expressed,0.00035645291514836296,True
7598,ASTE1,28990.0,NOT,0.0004032820954100997,271.0,expressed,0.0006934107891121203,True
7599,ALDH7A1,501.0,NOT,0.19086677662185036,502.0,not,0.22433144415175296,False
7600,MKI67IP,0.0,NOT,9.530799618618074e-09,43.0,expressed,4.476469913312322e-08,True
7601,LRRFIP1,9208.0,ND,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
7602,FAM53B,9679.0,ND,0.012244245598763703,378.0,expressed,0.017241550596563657,True
7603,ANKRD9,122416.0,NOT,0.0005078536926375426,263.0,expressed,0.0008623130076974197,True
7604,SLC25A1,6576.0,NOT,6.626694610360077e-08,78.0,expressed,2.2646122530953575e-07,True
7605,DHRS7B,25979.0,NOT,1.2656340961232244e-08,48.0,expressed,5.6302969903678055e-08,True
7606,ELMOD1,55531.0,ND,2.3489597261399504e-07,102.0,expressed,6.975733312185937e-07,True
7607,SLC34A3,142680.0,ND,0.8780435015926946,549.5,not,0.8933506973328111,False
7608,SH2B1,25970.0,ND,2.11615211152453e-05,197.0,expressed,4.3859061459611585e-05,True
7609,AL807752.1,0.0,ND,0.6720861997441971,480.0,not,0.7067379933957469,False
7610,CCDC8,83987.0,ND,0.42327221109755275,532.0,not,0.4652896879866512,False
7611,CECR1,51816.0,NOT,6.759469873933762e-09,37.0,expressed,3.4333972970363346e-08,True
7612,RGPD2,400966.0,ND,0.21840028269003364,510.0,not,0.2540307624205717,False
7613,SCAF11,9169.0,ND,0.0004664577578360452,275.0,expressed,0.0007957003818127462,True
7614,RBM26,64062.0,ND,0.4661102219910902,562.0,not,0.5079839811302809,False
7615,UNC13B,10497.0,ND,8.031090907046913e-10,1.0,expressed,1.093136886055739e-08,True
7616,RHPN1,114822.0,NOT,0.5854713957431565,581.0,not,0.624168005521046,False
7617,PIGT,51604.0,ND,0.0007677489957675069,289.0,expressed,0.0012704850954576331,True
7618,ANO9,338440.0,NOT,0.13584822858890458,483.0,not,0.16397276054173607,False
7619,USP19,10869.0,NOT,2.4074094807268668e-05,200.0,expressed,4.948595761489365e-05,True
7620,CNEP1R1,255919.0,ND,1.0972275734771263e-05,182.0,expressed,2.3815311385623014e-05,True
7621,AKAP12,9590.0,NOT,7.1594666223879605e-09,38.0,expressed,3.584921330485565e-08,True
7622,KIAA1755,85449.0,ND,0.9039556033614752,625.0,not,0.9158846362504096,False
7623,SAMHD1,25939.0,NOT,8.53422673646545e-10,2.0,expressed,1.093136886055739e-08,True
7624,CTIF,9811.0,NOT,1.4992617020836475e-08,51.0,expressed,6.406071210362357e-08,True
7625,TBX6,6911.0,ND,1.4705417575405934e-07,93.0,expressed,4.5772268218943695e-07,True
7626,SLC4A1,6521.0,ND,3.197109682584731e-07,108.0,expressed,9.185030816816241e-07,True
7627,RP11-89N17.1,0.0,ND,4.603147073709513e-06,131.0,expressed,1.068377881208274e-05,True
7628,ALG5,29880.0,ND,1.5496795271408795e-07,94.0,expressed,4.799339159440426e-07,True
7629,CRELD1,78987.0,NOT,3.1749592482457436e-09,24.0,expressed,1.9449440075689794e-08,True
7630,PTPN18,26469.0,NOT,3.197509144816302e-06,155.0,expressed,7.610494692298377e-06,True
7631,IMMT,10989.0,NOT,1.4685612927356851e-09,11.0,expressed,1.1838262404110574e-08,True
7632,GXYLT2,727936.0,NOT,0.7029773092534963,598.0,not,0.7349269557827492,False
7633,MYBL2,4605.0,NOT,8.031090907046913e-10,1.0,expressed,1.093136886055739e-08,True
7634,TROVE2,6738.0,ND,5.086836313927119e-06,165.0,expressed,1.1701078205471503e-05,True
7635,CA9,768.0,ND,1.6551652076305667e-09,13.0,expressed,1.259602597436918e-08,True
7636,TMEM168,64418.0,NOT,0.018152999766972818,375.0,expressed,0.025005427874527985,True
7637,MVK,4598.0,NOT,0.9642963560753534,608.0,not,0.9691209233347914,False
7638,ZNF155,7711.0,NOT,0.0591312817014236,442.0,not,0.07557656787452595,False
7639,ACVR2B,93.0,NOT,0.010378834253614008,372.0,expressed,0.01475916708356783,True
7640,COL13A1,1305.0,NOT,1.3025210640480111e-09,9.0,expressed,1.1301381909306577e-08,True
7641,GLDC,2731.0,NOT,0.0006568847198107427,270.0,expressed,0.0010982831264456973,True
7642,RAB6B,51560.0,NOT,4.3277539605853906e-06,161.5,expressed,1.0071662356070675e-05,True
7643,KCNA6,3742.0,ND,0.039305425491251995,424.0,expressed,0.05154491955981008,False
7644,AGMO,392636.0,ND,0.0028109474268157076,328.0,expressed,0.0043041230985854766,True
7645,FEM1B,10116.0,NOT,0.0012421446192700297,303.0,expressed,0.0019946131528062617,True
7646,PPAP2C,8612.0,NOT,2.364509566231392e-09,19.0,expressed,1.5674176038621372e-08,True
7647,SSRP1,6749.0,NOT,9.06805772149548e-10,3.0,expressed,1.093136886055739e-08,True
7648,SLC39A11,201266.0,ND,2.218010774931945e-08,58.0,expressed,8.77401789259202e-08,True
7649,SHMT1,6470.0,NOT,0.4118446292938597,530.0,not,0.4541147616679279,False
7650,RP11-159D12.5,0.0,ND,0.026730738547392646,408.0,expressed,0.03590341693707166,True
7651,ZCCHC7,84186.0,NOT,0.016742039297852555,372.0,expressed,0.02317643471996177,True
7652,TRMT10C,54931.0,ND,6.08284202631344e-07,111.0,expressed,1.652478314272129e-06,True
7653,RCN2,5955.0,ND,2.2017304240204127e-08,50.0,expressed,8.77401789259202e-08,True
7654,TMEM255B,348013.0,ND,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
7655,STOML2,30968.0,NOT,6.023629494981426e-09,35.0,expressed,3.1380639181484964e-08,True
7656,ZNF234,10780.0,NOT,0.21126317015775908,508.0,not,0.24644278914682208,False
7657,ZNF557,79230.0,ND,0.9880952525304272,611.0,not,0.989592794229339,False
7658,GNAQ,2776.0,NOT,1.2265120486349766e-09,8.0,expressed,1.1075794898154324e-08,True
7659,OCRL,4952.0,NOT,0.0007413258442797535,288.0,expressed,0.0012300839458200693,True
7660,PLA2G1B,5319.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
7661,RNF38,152006.0,ND,1.0494687921867338e-05,181.0,expressed,2.2856244812185863e-05,True
7662,FCRL4,83417.0,ND,0.007313753314140228,326.5,expressed,0.01062080434614765,True
7663,KMT2A,4297.0,ND,0.018744512446766518,394.0,expressed,0.025752461628590073,True
7664,VMA21,203547.0,ND,1.3128738096041043e-07,82.0,expressed,4.1477496453750737e-07,True
7665,FAM27B,0.0,NOT,0.10511758904425997,430.0,not,0.1292644042382966,False
7666,AL359091.2,0.0,ND,0.14096452628367212,464.5,not,0.16966580320903832,False
7667,NCALD,83988.0,ND,9.168574321927343e-07,129.0,expressed,2.395449507127871e-06,True
7668,HOXC5,3222.0,NOT,0.0003442071377019466,239.0,expressed,0.0005994735662668744,True
7669,ZNF76,7629.0,NOT,4.834856894007243e-05,204.0,expressed,9.497629388671266e-05,True
7670,C6,729.0,NOT,1.7569391573831783e-09,14.0,expressed,1.3037424374482134e-08,True
7671,PRRC1,133619.0,ND,0.5335234365917243,573.0,not,0.5738150521181694,False
7672,DHRS9,10170.0,NOT,0.40371286324404143,551.0,not,0.4458313438944458,False
7673,PCDHGA2,56113.0,ND,1.5859651576522734e-08,52.0,expressed,6.687221893688803e-08,True
7674,B2M,567.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
7675,LRRC32,2615.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
7676,CNOT3,4849.0,ND,1.3128738096041043e-07,82.0,expressed,4.1477496453750737e-07,True
7677,PTGR1,22949.0,ND,8.775508182574744e-06,177.0,expressed,1.9348679496359758e-05,True
7678,C4BPA,722.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
7679,RPS26,6231.0,NOT,0.012582495159869738,379.0,expressed,0.017693333649715075,True
7680,CDC26,246184.0,NOT,0.7920856095651607,586.0,not,0.8160352400547561,False
7681,SETMAR,6419.0,NOT,0.00022216596965950796,255.0,expressed,0.0003965609760144658,True
7682,CYP39A1,51302.0,NOT,2.2309759044101416e-07,101.0,expressed,6.66207584246935e-07,True
7683,DRAP1,10589.0,ND,1.6329285453687908e-07,95.0,expressed,5.028313836229208e-07,True
7684,EEF1A2,1917.0,NOT,3.7253693215612285e-07,111.0,expressed,1.0532775014293993e-06,True
7685,TMEM59,9528.0,NOT,1.2568067208130598e-09,2.0,expressed,1.1272760177593774e-08,True
7686,ITGB3BP,23421.0,NOT,0.010670992924015925,373.0,expressed,0.015155915708490923,True
7687,ERI2,112479.0,NOT,3.197509144816302e-06,155.0,expressed,7.610494692298377e-06,True
7688,PPIL1,51645.0,NOT,2.228554183152968e-09,18.0,expressed,1.5091443949026863e-08,True
7689,C2orf16,84226.0,ND,5.264224653366042e-05,206.0,expressed,0.00010288435443703854,True
7690,GCSAML,148823.0,ND,1.3370868913961307e-09,3.0,expressed,1.150375790350476e-08,True
7691,CRHBP,1393.0,ND,1.255880239833224e-07,90.0,expressed,3.97568831649605e-07,True
7692,PTPLAD1,51495.0,NOT,1.7796456927994258e-05,193.0,expressed,3.733257965162123e-05,True
7693,AF131215.5,0.0,ND,0.0002466275151474616,244.0,expressed,0.00043836846681302857,True
7694,PROB1,389333.0,NOT,5.686872224787894e-05,220.5,expressed,0.00011060652745238781,True
7695,AIF1,199.0,NOT,1.0872449061578735e-09,6.0,expressed,1.093136886055739e-08,True
7696,PHF19,26147.0,ND,3.1494231752400315e-09,17.0,expressed,1.9449440075689794e-08,True
7697,DHRS4-AS1,55449.0,NOT,0.035391288182194655,401.0,expressed,0.04668839277185282,True
7698,RAP2B,5912.0,ND,1.1960080051198983e-08,47.0,expressed,5.3773256675278386e-08,True
7699,PRRT2,112476.0,ND,9.062759682479183e-05,232.0,expressed,0.00017151530840800602,True
7700,CHADL,150356.0,NOT,2.026757046469517e-05,196.0,expressed,4.2142787647762284e-05,True
7701,RFX8,731220.0,NOT,2.0893271788382714e-06,146.0,expressed,5.108722861207521e-06,True
7702,PSME4,23198.0,NOT,9.634403725281619e-10,4.0,expressed,1.093136886055739e-08,True
7703,ZFAND5,7763.0,ND,1.9919455004886565e-06,145.0,expressed,4.891380031406047e-06,True
7704,CXXC11,285093.0,NOT,1.2289395348150473e-06,135.0,expressed,3.1371910675748555e-06,True
7705,PSEN2,5664.0,ND,9.530799618618074e-09,43.0,expressed,4.476469913312322e-08,True
